geo_id,geo_name,tot_pop,white_pct,black_pct,white_tot,black_tot,generic_location_based_premium,location_effect,is_in_detroit
26117971200,Census Tract 9712,5629.0,0.892,0.0,5019.0,0.0,8497.0,1.14,False
26117971300,Census Tract 9713,5839.0,0.853,0.029,4983.0,167.0,7931.0,1.07,False
26119910100,Census Tract 9101,2339.0,0.953,0.01,2230.0,23.0,5881.0,0.79,False
26119910200,Census Tract 9102,1413.0,0.948,0.002,1339.0,3.0,5934.0,0.8,False
26119910300,Census Tract 9103,1818.0,0.932,0.001,1695.0,1.0,5816.0,0.78,False
26119910400,Census Tract 9104,2209.0,0.961,0.0,2122.0,0.0,5816.0,0.78,False
26119910500,Census Tract 9105,1482.0,0.933,0.0,1382.0,0.0,5853.0,0.79,False
26121000100,Census Tract 1,5617.0,0.515,0.273,2895.0,1531.0,9192.0,1.24,False
26121000401,Census Tract 4.01,4781.0,0.438,0.282,2096.0,1350.0,9192.0,1.24,False
26121000500,Census Tract 5,4432.0,0.433,0.425,1920.0,1883.0,9192.0,1.24,False
26121000601,Census Tract 6.01,1609.0,0.448,0.515,721.0,829.0,9192.0,1.24,False
26121000800,Census Tract 8,2752.0,0.721,0.18,1984.0,496.0,9192.0,1.24,False
26121000900,Census Tract 9,3580.0,0.859,0.058,3074.0,209.0,6817.0,0.92,False
26121001000,Census Tract 10,1160.0,0.979,0.009,1136.0,11.0,6817.0,0.92,False
26121001200,Census Tract 12,2564.0,0.2,0.734,512.0,1881.0,8493.0,1.14,False
26121001500,Census Tract 15,4055.0,0.84,0.022,3405.0,91.0,6817.0,0.92,False
26121001600,Census Tract 16,3075.0,0.897,0.017,2759.0,51.0,6817.0,0.92,False
26121001700,Census Tract 17,4571.0,0.855,0.04,3907.0,185.0,6817.0,0.92,False
26121001800,Census Tract 18,5130.0,0.873,0.015,4481.0,78.0,6817.0,0.92,False
26121001901,Census Tract 19.01,3867.0,0.853,0.042,3300.0,164.0,8443.0,1.14,False
26121001902,Census Tract 19.02,4890.0,0.794,0.106,3885.0,516.0,8818.0,1.19,False
26121002000,Census Tract 20,3434.0,0.882,0.016,3030.0,56.0,8443.0,1.14,False
26121002100,Census Tract 21,4025.0,0.653,0.173,2627.0,696.0,6817.0,0.92,False
26121002200,Census Tract 22,4139.0,0.705,0.08,2919.0,331.0,6817.0,0.92,False
26121002300,Census Tract 23,5944.0,0.922,0.031,5478.0,186.0,6817.0,0.92,False
26121002400,Census Tract 24,3277.0,0.859,0.057,2816.0,187.0,6774.0,0.91,False
26121002500,Census Tract 25,7773.0,0.909,0.022,7063.0,169.0,6783.0,0.91,False
26121002601,Census Tract 26.01,3435.0,0.754,0.046,2591.0,158.0,7524.0,1.01,False
26121002602,Census Tract 26.02,4550.0,0.843,0.035,3837.0,161.0,6817.0,0.92,False
26121002700,Census Tract 27,8257.0,0.897,0.029,7404.0,236.0,6817.0,0.92,False
26121002800,Census Tract 28,6365.0,0.894,0.014,5691.0,89.0,6817.0,0.92,False
26121002900,Census Tract 29,5520.0,0.885,0.01,4884.0,55.0,6817.0,0.92,False
26121003000,Census Tract 30,4449.0,0.889,0.01,3956.0,43.0,6808.0,0.92,False
26121003100,Census Tract 31,4972.0,0.864,0.002,4297.0,9.0,6817.0,0.92,False
26121003200,Census Tract 32,6125.0,0.885,0.078,5419.0,479.0,6817.0,0.92,False
26121003300,Census Tract 33,5370.0,0.927,0.018,4976.0,99.0,6817.0,0.92,False
26121003400,Census Tract 34,4400.0,0.863,0.01,3799.0,46.0,6817.0,0.92,False
26121003500,Census Tract 35,4023.0,0.934,0.01,3757.0,40.0,6817.0,0.92,False
26121003600,Census Tract 36,6445.0,0.851,0.008,5484.0,52.0,6817.0,0.92,False
26121003700,Census Tract 37,5819.0,0.861,0.005,5013.0,27.0,6817.0,0.92,False
26121003800,Census Tract 38,3519.0,0.893,0.002,3144.0,7.0,6710.0,0.9,False
26121003900,Census Tract 39,1775.0,0.865,0.014,1536.0,25.0,6817.0,0.92,False
26121004000,Census Tract 40,2201.0,0.836,0.008,1840.0,17.0,6817.0,0.92,False
26121004200,Census Tract 42,3812.0,0.459,0.322,1751.0,1229.0,9192.0,1.24,False
26123970100,Census Tract 9701,4683.0,0.916,0.017,4288.0,79.0,8377.0,1.13,False
26123970300,Census Tract 9703,3716.0,0.915,0.003,3399.0,10.0,8468.0,1.14,False
26123970400,Census Tract 9704,5104.0,0.873,0.015,4456.0,77.0,8468.0,1.14,False
26123970500,Census Tract 9705,5211.0,0.953,0.0,4966.0,2.0,8216.0,1.11,False
26123970600,Census Tract 9706,4139.0,0.915,0.012,3786.0,50.0,8314.0,1.12,False
26123970700,Census Tract 9707,4065.0,0.864,0.031,3514.0,128.0,8468.0,1.14,False
26123970800,Census Tract 9708,3480.0,0.833,0.019,2899.0,67.0,8468.0,1.14,False
26123970900,Census Tract 9709,4799.0,0.913,0.0,4380.0,0.0,8466.0,1.14,False
26123971000,Census Tract 9710,5205.0,0.903,0.002,4702.0,8.0,8477.0,1.14,False
26123971100,Census Tract 9711,4600.0,0.805,0.0,3704.0,0.0,8468.0,1.14,False
26123971200,Census Tract 9712,5128.0,0.853,0.003,4376.0,17.0,8468.0,1.14,False
26125120000,Census Tract 1200,3074.0,0.947,0.007,2910.0,20.0,8014.0,1.08,False
26125120300,Census Tract 1203,3200.0,0.969,0.0,3101.0,0.0,8012.0,1.08,False
26125121000,Census Tract 1210,3610.0,0.864,0.014,3118.0,51.0,7034.0,0.95,False
26125121400,Census Tract 1214,5064.0,0.856,0.035,4334.0,176.0,7034.0,0.95,False
26125121500,Census Tract 1215,3489.0,0.876,0.04,3055.0,140.0,7044.0,0.95,False
26125121700,Census Tract 1217,5188.0,0.912,0.001,4731.0,7.0,7034.0,0.95,False
26125121800,Census Tract 1218,5003.0,0.931,0.007,4659.0,35.0,7023.0,0.95,False
26125122200,Census Tract 1222,3384.0,0.846,0.003,2863.0,11.0,8024.0,1.08,False
26125122400,Census Tract 1224,7003.0,0.878,0.026,6149.0,181.0,8014.0,1.08,False
26125122700,Census Tract 1227,3202.0,0.911,0.0,2918.0,0.0,8036.0,1.08,False
26125122900,Census Tract 1229,1801.0,0.911,0.0,1641.0,0.0,7993.0,1.08,False
26125123000,Census Tract 1230,2803.0,0.919,0.009,2576.0,26.0,8045.0,1.08,False
26125123100,Census Tract 1231,3081.0,0.91,0.0,2805.0,0.0,8057.0,1.09,False
26125124000,Census Tract 1240,6114.0,0.88,0.027,5382.0,168.0,8103.0,1.09,False
26125124500,Census Tract 1245,5994.0,0.925,0.004,5545.0,21.0,8171.0,1.1,False
26125125000,Census Tract 1250,3385.0,0.981,0.0,3320.0,0.0,8138.0,1.1,False
26125125600,Census Tract 1256,2809.0,0.952,0.008,2674.0,23.0,8164.0,1.1,False
26125126200,Census Tract 1262,2752.0,0.904,0.026,2488.0,72.0,7034.0,0.95,False
26125126300,Census Tract 1263,5382.0,0.937,0.009,5042.0,48.0,7034.0,0.95,False
26125126400,Census Tract 1264,3576.0,0.907,0.041,3243.0,148.0,7025.0,0.95,False
26125126500,Census Tract 1265,2991.0,0.937,0.0,2802.0,0.0,7036.0,0.95,False
26125127000,Census Tract 1270,4896.0,0.898,0.0,4397.0,0.0,7019.0,0.95,False
26125127100,Census Tract 1271,5928.0,0.823,0.015,4879.0,87.0,7008.0,0.94,False
26125127200,Census Tract 1272,1626.0,0.803,0.027,1305.0,44.0,6940.0,0.93,False
26125127300,Census Tract 1273,4915.0,0.87,0.045,4276.0,219.0,7045.0,0.95,False
26125127400,Census Tract 1274,1630.0,0.917,0.001,1494.0,1.0,7034.0,0.95,False
26125127500,Census Tract 1275,6815.0,0.715,0.175,4876.0,1194.0,7023.0,0.95,False
26125127600,Census Tract 1276,5068.0,0.873,0.012,4424.0,61.0,7005.0,0.94,False
26125127700,Census Tract 1277,6525.0,0.859,0.031,5606.0,204.0,7023.0,0.95,False
26125128000,Census Tract 1280,3449.0,0.864,0.017,2980.0,59.0,7034.0,0.95,False
26125128100,Census Tract 1281,2889.0,0.915,0.0,2642.0,0.0,7020.0,0.95,False
26125128200,Census Tract 1282,3138.0,0.867,0.01,2720.0,30.0,7039.0,0.95,False
26125128300,Census Tract 1283,4808.0,0.85,0.023,4085.0,111.0,7031.0,0.95,False
26125128400,Census Tract 1284,3746.0,0.718,0.029,2691.0,110.0,7022.0,0.95,False
26125128500,Census Tract 1285,3029.0,0.758,0.113,2297.0,343.0,7034.0,0.95,False
26125128600,Census Tract 1286,3561.0,0.918,0.0,3270.0,0.0,7036.0,0.95,False
26125128700,Census Tract 1287,1937.0,0.779,0.004,1508.0,8.0,6997.0,0.94,False
26125128800,Census Tract 1288,1643.0,0.805,0.021,1322.0,35.0,7034.0,0.95,False
26125128900,Census Tract 1289,7118.0,0.778,0.034,5539.0,240.0,7037.0,0.95,False
26125129000,Census Tract 1290,2920.0,0.908,0.003,2651.0,8.0,7031.0,0.95,False
26125130000,Census Tract 1300,3184.0,0.912,0.015,2904.0,48.0,7244.0,0.98,False
26125130100,Census Tract 1301,2406.0,0.912,0.035,2195.0,85.0,7251.0,0.98,False
26125130200,Census Tract 1302,5347.0,0.95,0.006,5080.0,30.0,7228.0,0.97,False
26125130300,Census Tract 1303,4237.0,0.825,0.107,3495.0,453.0,7210.0,0.97,False
26125130400,Census Tract 1304,2738.0,0.915,0.004,2505.0,11.0,7252.0,0.98,False
26125130500,Census Tract 1305,2992.0,0.923,0.0,2763.0,0.0,7238.0,0.97,False
26125130600,Census Tract 1306,3243.0,0.919,0.018,2979.0,58.0,6602.0,0.89,False
26125130700,Census Tract 1307,6890.0,0.89,0.003,6135.0,21.0,6623.0,0.89,False
26125131100,Census Tract 1311,2216.0,0.951,0.0,2107.0,0.0,8168.0,1.1,False
26125131300,Census Tract 1313,4929.0,0.932,0.015,4596.0,72.0,8140.0,1.1,False
26125131400,Census Tract 1314,2243.0,0.893,0.027,2003.0,61.0,8171.0,1.1,False
26125131500,Census Tract 1315,3684.0,0.962,0.0,3543.0,0.0,8115.0,1.09,False
26125131600,Census Tract 1316,2512.0,0.924,0.027,2322.0,69.0,8158.0,1.1,False
26125131800,Census Tract 1318,3596.0,0.906,0.012,3258.0,44.0,8171.0,1.1,False
26125132100,Census Tract 1321,6285.0,0.928,0.011,5833.0,68.0,7024.0,0.95,False
26125132500,Census Tract 1325,3669.0,0.893,0.014,3275.0,51.0,6997.0,0.94,False
26125132600,Census Tract 1326,4256.0,0.938,0.016,3994.0,67.0,7032.0,0.95,False
26125132700,Census Tract 1327,2817.0,0.879,0.001,2476.0,3.0,7030.0,0.95,False
26125133001,Census Tract 1330.01,3523.0,0.891,0.018,3140.0,62.0,6594.0,0.89,False
26125133002,Census Tract 1330.02,4293.0,0.888,0.014,3814.0,61.0,6591.0,0.89,False
26125133003,Census Tract 1330.03,3934.0,0.723,0.044,2843.0,175.0,6594.0,0.89,False
26125133100,Census Tract 1331,5279.0,0.609,0.242,3213.0,1276.0,6946.0,0.94,False
26125134000,Census Tract 1340,5044.0,0.869,0.007,4382.0,37.0,6623.0,0.89,False
26125134300,Census Tract 1343,5302.0,0.879,0.011,4662.0,60.0,6616.0,0.89,False
26125134400,Census Tract 1344,4427.0,0.879,0.007,3891.0,33.0,6603.0,0.89,False
26125134500,Census Tract 1345,3994.0,0.877,0.009,3501.0,37.0,6590.0,0.89,False
26125134600,Census Tract 1346,3802.0,0.905,0.003,3440.0,10.0,6590.0,0.89,False
26125134700,Census Tract 1347,3307.0,0.788,0.06,2607.0,197.0,6593.0,0.89,False
26125134800,Census Tract 1348,3145.0,0.736,0.032,2314.0,101.0,6598.0,0.89,False
26125134900,Census Tract 1349,3574.0,0.875,0.039,3127.0,138.0,6591.0,0.89,False
26125135000,Census Tract 1350,3484.0,0.789,0.022,2750.0,77.0,6609.0,0.89,False
26125135100,Census Tract 1351,5215.0,0.878,0.02,4580.0,103.0,6602.0,0.89,False
26125135200,Census Tract 1352,3525.0,0.813,0.058,2865.0,205.0,6594.0,0.89,False
26125135300,Census Tract 1353,5484.0,0.826,0.086,4531.0,469.0,6582.0,0.89,False
26125136000,Census Tract 1360,3601.0,0.524,0.169,1886.0,610.0,6913.0,0.93,False
26125136101,Census Tract 1361.01,5664.0,0.495,0.027,2801.0,151.0,6876.0,0.93,False
26125136102,Census Tract 1361.02,4113.0,0.493,0.275,2029.0,1132.0,6903.0,0.93,False
26125136300,Census Tract 1363,5393.0,0.6,0.06,3238.0,321.0,6216.0,0.84,False
26125136500,Census Tract 1365,6001.0,0.547,0.118,3282.0,708.0,6205.0,0.84,False
26125136600,Census Tract 1366,8420.0,0.465,0.056,3917.0,474.0,6902.0,0.93,False
26125136700,Census Tract 1367,6291.0,0.662,0.045,4166.0,281.0,6215.0,0.84,False
26125136800,Census Tract 1368,5704.0,0.571,0.134,3256.0,763.0,6896.0,0.93,False
26125137100,Census Tract 1371,11982.0,0.608,0.042,7291.0,507.0,6910.0,0.93,False
26125137400,Census Tract 1374,7178.0,0.705,0.044,5060.0,313.0,6210.0,0.84,False
26125137700,Census Tract 1377,1700.0,0.901,0.031,1531.0,52.0,6210.0,0.84,False
26125137800,Census Tract 1378,3314.0,0.82,0.0,2719.0,0.0,6399.0,0.86,False
26125138100,Census Tract 1381,6845.0,0.841,0.001,5756.0,9.0,6962.0,0.94,False
26125138301,Census Tract 1383.01,4938.0,0.854,0.018,4217.0,87.0,7024.0,0.95,False
26125138302,Census Tract 1383.02,8060.0,0.798,0.003,6432.0,22.0,7020.0,0.95,False
26125138600,Census Tract 1386,3285.0,0.825,0.037,2710.0,120.0,7029.0,0.95,False
26125139200,Census Tract 1392,6406.0,0.893,0.011,5723.0,73.0,7012.0,0.94,False
26125139400,Census Tract 1394,5516.0,0.943,0.006,5199.0,35.0,7015.0,0.94,False
26125140100,Census Tract 1401,1487.0,0.843,0.093,1254.0,139.0,7567.0,1.02,False
26125140301,Census Tract 1403.01,4311.0,0.393,0.148,1696.0,638.0,7568.0,1.02,False
26125140302,Census Tract 1403.02,4578.0,0.715,0.091,3274.0,418.0,7613.0,1.03,False
26125140500,Census Tract 1405,2432.0,0.686,0.109,1668.0,266.0,7599.0,1.02,False
26125140600,Census Tract 1406,2718.0,0.514,0.256,1396.0,697.0,7610.0,1.02,False
26125140700,Census Tract 1407,3378.0,0.444,0.189,1499.0,637.0,7610.0,1.02,False
26125140800,Census Tract 1408,4977.0,0.513,0.078,2555.0,389.0,7621.0,1.03,False
26125140900,Census Tract 1409,5404.0,0.342,0.449,1849.0,2425.0,9880.0,1.33,False
26125141000,Census Tract 1410,6059.0,0.343,0.448,2079.0,2716.0,10829.0,1.46,False
26125141100,Census Tract 1411,3047.0,0.377,0.337,1148.0,1027.0,10829.0,1.46,False
26125141300,Census Tract 1413,3042.0,0.362,0.318,1102.0,966.0,10829.0,1.46,False
26125141400,Census Tract 1414,5113.0,0.158,0.248,809.0,1270.0,10187.0,1.37,False
26125141500,Census Tract 1415,5074.0,0.105,0.529,535.0,2683.0,10829.0,1.46,False
26125141600,Census Tract 1416,4799.0,0.148,0.456,710.0,2186.0,10655.0,1.44,False
26125141700,Census Tract 1417,2906.0,0.168,0.472,488.0,1372.0,10829.0,1.46,False
26125142000,Census Tract 1420,2560.0,0.267,0.49,683.0,1255.0,10829.0,1.46,False
26125142100,Census Tract 1421,1662.0,0.189,0.483,314.0,803.0,10829.0,1.46,False
26125142200,Census Tract 1422,3179.0,0.126,0.753,401.0,2393.0,10829.0,1.46,False
26125142300,Census Tract 1423,2623.0,0.121,0.531,318.0,1394.0,10727.0,1.44,False
26125142400,Census Tract 1424,3450.0,0.063,0.849,216.0,2929.0,10829.0,1.46,False
26125142500,Census Tract 1425,2183.0,0.204,0.6,446.0,1310.0,10829.0,1.46,False
26125142600,Census Tract 1426,3602.0,0.487,0.25,1754.0,900.0,10829.0,1.46,False
26125142700,Census Tract 1427,3761.0,0.078,0.769,293.0,2892.0,10737.0,1.45,False
26125143500,Census Tract 1435,6159.0,0.878,0.011,5408.0,68.0,7610.0,1.02,False
26125144100,Census Tract 1441,3880.0,0.83,0.044,3221.0,171.0,7600.0,1.02,False
26125144200,Census Tract 1442,4177.0,0.917,0.009,3832.0,37.0,7630.0,1.03,False
26125144300,Census Tract 1443,3533.0,0.905,0.001,3196.0,2.0,7621.0,1.03,False
26125144400,Census Tract 1444,4478.0,0.787,0.023,3525.0,101.0,7614.0,1.03,False
26125144500,Census Tract 1445,3007.0,0.798,0.033,2400.0,98.0,7616.0,1.03,False
26125144600,Census Tract 1446,3269.0,0.861,0.042,2815.0,138.0,7603.0,1.02,False
26125144701,Census Tract 1447.01,3827.0,0.744,0.086,2848.0,330.0,7621.0,1.03,False
26125144800,Census Tract 1448,2776.0,0.716,0.056,1987.0,156.0,7610.0,1.02,False
26125144900,Census Tract 1449,3991.0,0.585,0.153,2336.0,611.0,7620.0,1.03,False
26125145100,Census Tract 1451,2247.0,0.863,0.029,1940.0,66.0,7621.0,1.03,False
26125145200,Census Tract 1452,3716.0,0.734,0.103,2727.0,382.0,7621.0,1.03,False
26125145300,Census Tract 1453,4186.0,0.862,0.026,3607.0,110.0,7607.0,1.02,False
26125145400,Census Tract 1454,4199.0,0.711,0.103,2985.0,432.0,7612.0,1.03,False
26125145501,Census Tract 1455.01,3236.0,0.857,0.047,2772.0,153.0,7603.0,1.02,False
26125145502,Census Tract 1455.02,3966.0,0.915,0.021,3628.0,84.0,7598.0,1.02,False
26125145600,Census Tract 1456,4317.0,0.866,0.048,3740.0,209.0,7621.0,1.03,False
26125145700,Census Tract 1457,2894.0,0.652,0.111,1888.0,320.0,7629.0,1.03,False
26125145900,Census Tract 1459,2910.0,0.576,0.21,1676.0,612.0,7523.0,1.01,False
26125150000,Census Tract 1500,5567.0,0.735,0.108,4094.0,601.0,7971.0,1.07,False
26125150100,Census Tract 1501,4136.0,0.588,0.274,2433.0,1134.0,8105.0,1.09,False
26125150200,Census Tract 1502,2616.0,0.743,0.016,1944.0,43.0,6834.0,0.92,False
26125150300,Census Tract 1503,5232.0,0.771,0.027,4036.0,142.0,6835.0,0.92,False
26125150400,Census Tract 1504,2713.0,0.671,0.048,1821.0,131.0,6830.0,0.92,False
26125150500,Census Tract 1505,2959.0,0.871,0.078,2576.0,232.0,6830.0,0.92,False
26125150600,Census Tract 1506,2809.0,0.815,0.069,2289.0,193.0,6842.0,0.92,False
26125150700,Census Tract 1507,4741.0,0.818,0.022,3878.0,106.0,6884.0,0.93,False
26125150800,Census Tract 1508,4173.0,0.684,0.078,2853.0,325.0,6862.0,0.92,False
26125150900,Census Tract 1509,3908.0,0.763,0.05,2980.0,197.0,6886.0,0.93,False
26125151000,Census Tract 1510,5595.0,0.884,0.013,4944.0,74.0,6844.0,0.92,False
26125152000,Census Tract 1520,4401.0,0.831,0.043,3658.0,190.0,6830.0,0.92,False
26125152600,Census Tract 1526,4078.0,0.896,0.0,3653.0,0.0,6829.0,0.92,False
26125152700,Census Tract 1527,3016.0,0.876,0.027,2641.0,81.0,6839.0,0.92,False
26125152900,Census Tract 1529,4778.0,0.736,0.087,3515.0,418.0,6893.0,0.93,False
26125153000,Census Tract 1530,1945.0,0.893,0.045,1736.0,88.0,6878.0,0.93,False
26125153100,Census Tract 1531,2268.0,0.884,0.023,2006.0,53.0,6815.0,0.92,False
26125153200,Census Tract 1532,1879.0,0.897,0.007,1685.0,14.0,6825.0,0.92,False
26125153300,Census Tract 1533,3774.0,0.903,0.007,3408.0,28.0,6839.0,0.92,False
26125154000,Census Tract 1540,1701.0,0.855,0.097,1455.0,165.0,7548.0,1.02,False
26125154100,Census Tract 1541,2772.0,0.882,0.034,2446.0,94.0,6588.0,0.89,False
26125154200,Census Tract 1542,2783.0,0.84,0.017,2338.0,47.0,7416.0,1.0,False
26125154500,Census Tract 1545,2341.0,0.711,0.058,1664.0,136.0,6577.0,0.89,False
26125154600,Census Tract 1546,2952.0,0.702,0.07,2072.0,206.0,6591.0,0.89,False
26125156000,Census Tract 1560,2551.0,0.664,0.099,1693.0,253.0,7910.0,1.07,False
26125156100,Census Tract 1561,4309.0,0.679,0.13,2925.0,561.0,6602.0,0.89,False
26125156200,Census Tract 1562,7016.0,0.867,0.028,6084.0,198.0,6596.0,0.89,False
26125156300,Census Tract 1563,3815.0,0.74,0.102,2825.0,391.0,7981.0,1.07,False
26125156400,Census Tract 1564,4001.0,0.87,0.012,3480.0,47.0,7980.0,1.07,False
26125156500,Census Tract 1565,4204.0,0.746,0.164,3138.0,690.0,7991.0,1.08,False
26125156900,Census Tract 1569,2978.0,0.711,0.211,2116.0,628.0,8014.0,1.08,False
26125157000,Census Tract 1570,2347.0,0.757,0.108,1777.0,253.0,7951.0,1.07,False
26125157100,Census Tract 1571,2009.0,0.641,0.22,1288.0,441.0,7994.0,1.08,False
26125157200,Census Tract 1572,3999.0,0.645,0.241,2579.0,962.0,7979.0,1.07,False
26125157300,Census Tract 1573,3542.0,0.606,0.187,2145.0,662.0,8014.0,1.08,False
26125157400,Census Tract 1574,2629.0,0.785,0.12,2065.0,316.0,8014.0,1.08,False
26125157500,Census Tract 1575,2728.0,0.669,0.214,1826.0,584.0,7975.0,1.07,False
26125157600,Census Tract 1576,4837.0,0.611,0.209,2957.0,1013.0,7973.0,1.07,False
26125157700,Census Tract 1577,2526.0,0.542,0.11,1368.0,277.0,8089.0,1.09,False
26125157800,Census Tract 1578,3581.0,0.58,0.298,2078.0,1067.0,8004.0,1.08,False
26125157900,Census Tract 1579,3050.0,0.608,0.138,1854.0,421.0,7972.0,1.07,False
26125158000,Census Tract 1580,3991.0,0.779,0.066,3108.0,265.0,6857.0,0.92,False
26125158100,Census Tract 1581,3133.0,0.815,0.108,2552.0,338.0,6824.0,0.92,False
26125158200,Census Tract 1582,3426.0,0.874,0.027,2993.0,92.0,6881.0,0.93,False
26125159000,Census Tract 1590,4271.0,0.753,0.118,3215.0,506.0,6837.0,0.92,False
26125160000,Census Tract 1600,4078.0,0.3,0.641,1222.0,2615.0,12121.0,1.63,False
26125160300,Census Tract 1603,3162.0,0.223,0.636,704.0,2010.0,12259.0,1.65,False
26125160400,Census Tract 1604,3163.0,0.088,0.8,279.0,2530.0,10918.0,1.47,False
26125160500,Census Tract 1605,4215.0,0.433,0.417,1826.0,1756.0,10200.0,1.37,False
26125160600,Census Tract 1606,4729.0,0.4,0.466,1890.0,2204.0,10139.0,1.37,False
26125160700,Census Tract 1607,1328.0,0.343,0.64,456.0,850.0,10200.0,1.37,False
26125160800,Census Tract 1608,4262.0,0.18,0.572,768.0,2436.0,10833.0,1.46,False
26125160900,Census Tract 1609,4805.0,0.244,0.716,1173.0,3442.0,10129.0,1.36,False
26125161000,Census Tract 1610,2247.0,0.126,0.769,284.0,1728.0,11447.0,1.54,False
26125161100,Census Tract 1611,3843.0,0.341,0.602,1312.0,2314.0,12026.0,1.62,False
26125161200,Census Tract 1612,4260.0,0.153,0.718,651.0,3058.0,12268.0,1.65,False
26125161300,Census Tract 1613,3771.0,0.361,0.51,1362.0,1924.0,12038.0,1.62,False
26125161400,Census Tract 1614,3913.0,0.613,0.361,2398.0,1412.0,12259.0,1.65,False
26125161500,Census Tract 1615,2132.0,0.144,0.78,307.0,1664.0,11947.0,1.61,False
26125161600,Census Tract 1616,2480.0,0.2,0.717,495.0,1779.0,11787.0,1.59,False
26125161700,Census Tract 1617,3154.0,0.166,0.698,524.0,2203.0,10688.0,1.44,False
26125161800,Census Tract 1618,4194.0,0.227,0.741,952.0,3107.0,10573.0,1.42,False
26125161900,Census Tract 1619,2222.0,0.215,0.589,478.0,1308.0,10067.0,1.36,False
26125162000,Census Tract 1620,4141.0,0.376,0.603,1556.0,2495.0,12221.0,1.65,False
26125162100,Census Tract 1621,3285.0,0.009,0.897,28.0,2947.0,12113.0,1.63,False
26125162200,Census Tract 1622,1252.0,0.019,0.966,24.0,1209.0,10362.0,1.4,False
26125162300,Census Tract 1623,4124.0,0.093,0.857,385.0,3534.0,11407.0,1.54,False
26125162400,Census Tract 1624,2121.0,0.236,0.566,500.0,1200.0,11492.0,1.55,False
26125162500,Census Tract 1625,3307.0,0.219,0.691,723.0,2286.0,11804.0,1.59,False
26125165000,Census Tract 1650,3137.0,0.822,0.041,2578.0,130.0,7362.0,0.99,False
26125165100,Census Tract 1651,4505.0,0.803,0.077,3619.0,347.0,7339.0,0.99,False
26125165200,Census Tract 1652,3854.0,0.306,0.119,1181.0,458.0,7381.0,0.99,False
26125166000,Census Tract 1660,2517.0,0.656,0.242,1650.0,608.0,7697.0,1.04,False
26125166100,Census Tract 1661,3222.0,0.645,0.259,2077.0,834.0,7364.0,0.99,False
26125166200,Census Tract 1662,3039.0,0.783,0.054,2380.0,163.0,7371.0,0.99,False
26125166400,Census Tract 1664,3689.0,0.656,0.163,2419.0,600.0,7338.0,0.99,False
26125166500,Census Tract 1665,3108.0,0.663,0.195,2060.0,607.0,7337.0,0.99,False
26125166600,Census Tract 1666,3118.0,0.477,0.255,1487.0,795.0,7434.0,1.0,False
26125166700,Census Tract 1667,2731.0,0.438,0.225,1197.0,615.0,8996.0,1.21,False
26125166800,Census Tract 1668,3765.0,0.58,0.294,2183.0,1107.0,8644.0,1.16,False
26125166900,Census Tract 1669,3523.0,0.659,0.14,2322.0,493.0,7364.0,0.99,False
26125167000,Census Tract 1670,5547.0,0.638,0.116,3538.0,646.0,7360.0,0.99,False
26125167300,Census Tract 1673,3755.0,0.59,0.253,2217.0,951.0,7481.0,1.01,False
26125167400,Census Tract 1674,4941.0,0.586,0.241,2897.0,1193.0,8517.0,1.15,False
26125167500,Census Tract 1675,5933.0,0.694,0.107,4116.0,632.0,7939.0,1.07,False
26125167800,Census Tract 1678,4438.0,0.679,0.104,3012.0,461.0,7355.0,0.99,False
26125167900,Census Tract 1679,3173.0,0.617,0.274,1958.0,870.0,7341.0,0.99,False
26125168100,Census Tract 1681,2335.0,0.656,0.118,1531.0,275.0,7365.0,0.99,False
26125168400,Census Tract 1684,3702.0,0.639,0.104,2365.0,385.0,7367.0,0.99,False
26125168500,Census Tract 1685,2857.0,0.513,0.171,1466.0,488.0,7359.0,0.99,False
26125168600,Census Tract 1686,6597.0,0.53,0.2,3498.0,1322.0,7344.0,0.99,False
26125168700,Census Tract 1687,3798.0,0.579,0.203,2200.0,770.0,7376.0,0.99,False
26125168800,Census Tract 1688,2378.0,0.671,0.111,1596.0,263.0,7354.0,0.99,False
26125168900,Census Tract 1689,5386.0,0.316,0.144,1700.0,776.0,7897.0,1.06,False
26125170000,Census Tract 1700,2503.0,0.923,0.011,2310.0,28.0,7996.0,1.08,False
26125170100,Census Tract 1701,2733.0,0.89,0.004,2433.0,11.0,10200.0,1.37,False
26125170200,Census Tract 1702,3375.0,0.836,0.015,2820.0,49.0,10146.0,1.37,False
26125170300,Census Tract 1703,2803.0,0.823,0.025,2306.0,71.0,9867.0,1.33,False
26125170400,Census Tract 1704,3736.0,0.879,0.013,3284.0,47.0,7672.0,1.03,False
26125171000,Census Tract 1710,5510.0,0.62,0.239,3414.0,1316.0,10137.0,1.37,False
26125171100,Census Tract 1711,3753.0,0.535,0.322,2009.0,1209.0,8972.0,1.21,False
26125171200,Census Tract 1712,2083.0,0.596,0.304,1242.0,634.0,9019.0,1.21,False
26125171300,Census Tract 1713,3210.0,0.18,0.739,578.0,2373.0,11869.0,1.6,False
26125171400,Census Tract 1714,6153.0,0.247,0.62,1517.0,3812.0,11775.0,1.59,False
26125171500,Census Tract 1715,4751.0,0.06,0.879,284.0,4174.0,10248.0,1.38,False
26125171600,Census Tract 1716,2097.0,0.381,0.536,799.0,1125.0,11411.0,1.54,False
26125172400,Census Tract 1724,1968.0,0.404,0.533,795.0,1049.0,12259.0,1.65,False
