geography_factor_id,rate_bodily_injury,rate_property_damage,rate_pip,rate_collision,rate_comprehensive,rate_um_uim,generic_location_based_premium,weighted_mean,location_effect,company,vehicle_type,factor_circumvented,factor_name,geography_factor,geography_type,tract_fips,latitude,place_name_fips,longitude,county_fips,block_group_fips,zip,territory,zip_code
8001,442.38,165.41,6709.55,967.49,104.23,58.91,8447.97,3324.0,1.0159628681570634,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8001,48001
8002,527.19,139.7,6845.72,866.26,107.1,58.19,8544.160000000002,3368.0,1.0275307913727034,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8002,48002
8003,527.19,139.7,6845.72,866.26,107.1,58.19,8544.160000000002,3368.0,1.0275307913727034,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8003,48003
8004,488.94,165.41,6709.55,1055.18,104.23,58.91,8582.22,3353.0,1.0321079320067321,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8004,48004
8005,501.11,150.35,7173.95,957.45,107.1,64.28999999999999,8954.250000000002,3535.0,1.0768487000066747,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8005,48005
8006,667.55,133.07,8790.33,904.17,126.56,71.93,10693.61,4264.0,1.2860261916830973,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8006,48006
8009,533.25,175.0,3920.41,889.42,73.83,60.42,5652.33,2070.0,0.6797558938502639,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8009,48009
8014,480.48,139.7,6845.72,866.26,107.1,58.19,8497.45,3361.0,1.0219133915036678,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8014,48014
8015,563.26,167.67,8085.09,1092.42,95.82,52.78,10057.04,3985.0,1.2094715302694392,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8015,48015
8017,535.44,162.17,5798.66,1039.59,86.37,52.78,7675.009999999999,2948.0,0.9230057839616077,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8017,48017
8021,624.5,181.85,9088.16,1132.82,153.19,125.37,11305.890000000001,4458.0,1.3596597089559106,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8021,48021
8022,667.55,133.07,8790.33,904.17,126.56,71.93,10693.61,4264.0,1.2860261916830973,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8022,48022
8023,488.94,165.41,6709.55,1055.18,104.23,58.91,8582.22,3353.0,1.0321079320067321,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8023,48023
8025,542.03,170.24,5566.3,936.42,82.03,60.42,7357.44,2817.0,0.8848144400007936,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8025,48025
8026,563.26,159.12,7986.41,1092.42,95.82,52.78,9949.81,3941.0,1.1965759235908544,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8026,48026
8027,667.55,144.46,8790.33,904.17,126.56,71.93,10705.0,4265.0,1.2873959665601753,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8027,48027
8028,442.38,165.41,6709.55,967.49,104.23,58.91,8447.97,3324.0,1.0159628681570634,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8028,48028
8030,563.26,167.67,8085.09,1094.09,105.9,52.78,10068.79,3986.0,1.2108845991724828,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8030,48030
8032,667.55,133.07,8790.33,904.17,126.56,71.93,10693.61,4264.0,1.2860261916830973,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8032,48032
8033,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8033,48033
8034,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8034,48034
8035,514.95,179.89,7986.41,1055.18,108.9,58.91,9904.24,3926.0,1.19109562147071,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8035,48035
8036,514.95,175.35,8602.47,1092.42,108.9,58.91,10552.999999999998,4211.0,1.2691162667080362,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8036,48036
8038,501.11,175.35,7986.41,1125.63,108.9,58.91,9956.31,3943.0,1.1973576212819,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8038,48038
8039,442.38,150.35,6709.55,967.49,104.23,58.91,8432.91,3323.0,1.0141517347375029,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8039,48039
8040,480.48,144.46,6845.72,866.26,107.1,58.19,8502.210000000001,3362.0,1.0224858347358794,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8040,48040
8041,480.48,139.7,7173.95,866.26,107.1,64.28999999999999,8831.78,3508.0,1.0621203128955465,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8041,48041
8042,473.58,156.24,7986.41,1046.8,101.32,58.91,9823.259999999998,3917.0,1.1813568708521163,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8042,48042
8043,514.95,175.35,8602.47,1092.42,108.9,58.91,10552.999999999998,4211.0,1.2691162667080362,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8043,48043
8044,440.29,170.9,7986.41,1080.58,97.99,58.91,9835.08,3922.0,1.1827783580379867,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8044,48044
8045,514.95,175.35,7986.41,1055.18,108.9,58.91,9899.699999999999,3926.0,1.1905496356988106,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8045,48045
8047,473.58,159.91,7986.41,1055.18,102.4,58.91,9836.39,3920.0,1.1829359001880282,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8047,48047
8048,465.91,166.23,7783.19,1018.43,108.9,58.91,9601.57,3819.0,1.1546961691401385,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8048,48048
8049,667.55,133.07,8790.33,904.17,126.56,71.93,10693.61,4264.0,1.2860261916830973,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8049,48049
8050,480.48,150.35,7173.95,866.26,96.9,64.28999999999999,8832.23,3507.0,1.0621744304280034,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8050,48050
8051,514.95,170.9,7986.41,1029.98,103.49,58.91,9864.64,3919.0,1.186333278614495,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8051,48051
8054,480.48,150.35,6845.72,866.26,96.9,58.19,8497.9,3361.0,1.0219675090361244,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8054,48054
8059,667.55,133.07,8124.11,904.17,126.56,71.93,10027.39,3968.0,1.2059057861864395,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8059,48059
8060,480.48,144.46,6845.72,866.26,107.1,58.19,8502.210000000001,3362.0,1.0224858347358794,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8060,48060
8062,480.48,150.35,7173.95,866.26,107.1,64.28999999999999,8842.43,3508.0,1.0634010944970287,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8062,48062
8063,480.48,144.46,6845.72,866.26,107.1,58.19,8502.210000000001,3362.0,1.0224858347358794,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8063,48063
8064,442.38,150.35,6709.55,967.49,104.23,58.91,8432.91,3323.0,1.0141517347375029,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8064,48064
8065,501.11,149.52,7003.37,945.55,107.1,58.19,8764.84,3456.0,1.054070029289611,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8065,48065
8066,514.95,181.85,8602.47,1092.42,108.9,58.91,10559.499999999998,4211.0,1.2698979643990815,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8066,48066
8067,542.03,178.23,5478.46,936.42,82.03,60.42,7277.59,2779.0,0.8752115845192588,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8067,48067
8069,563.26,167.67,8085.09,1094.09,105.9,52.78,10068.79,3986.0,1.2108845991724828,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8069,48069
8070,563.26,167.67,7315.08,1094.09,105.9,52.78,9298.78,3643.0,1.1182822854675785,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8070,48070
8071,563.26,165.93,7315.08,989.9,95.82,52.78,9182.77,3614.0,1.1043307856001665,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8071,48071
8072,514.56,160.34,3852.13,889.42,77.05,60.42,5553.92,2037.0,0.6679209908078364,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8072,48072
8073,542.03,178.23,5478.46,936.42,82.03,60.42,7277.59,2779.0,0.8752115845192588,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8073,48073
8074,480.48,144.46,6845.72,866.26,107.1,58.19,8502.210000000001,3362.0,1.0224858347358794,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8074,48074
8075,688.74,178.54,13532.26,1524.79,284.7,388.04,16597.070000000003,6571.0,1.9959832764798593,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8075,48075
8076,597.04,181.98,9088.16,1374.26,201.72,352.78999999999996,11795.95,4530.0,1.418594904413405,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8076,48076
8079,480.48,144.46,6845.72,866.26,107.1,58.19,8502.210000000001,3362.0,1.0224858347358794,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8079,48079
8080,514.95,181.85,8602.47,1092.42,115.83,58.91,10566.429999999998,4211.0,1.2707313743989193,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8080,48080
8081,514.95,181.85,8602.47,1055.18,108.9,58.91,10522.259999999998,4201.0,1.2654194379353076,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8081,48081
8082,514.95,181.85,8602.47,1055.18,108.9,58.91,10522.259999999998,4201.0,1.2654194379353076,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8082,48082
8083,484.56,150.74,7095.86,988.55,92.98,52.78,8865.47,3505.0,1.0661719121588265,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8083,48083
8084,563.26,167.67,7315.08,1094.09,95.82,52.78,9288.7,3642.0,1.117070052740542,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8084,48084
8085,501.11,165.84,7173.95,988.55,93.89,52.78,8976.119999999999,3543.0,1.079478812084084,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8085,48085
8088,518.23,159.12,7761.77,1006.56,93.89,52.78,9592.35,3811.0,1.1535873610306864,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8088,48088
8089,690.24,181.85,9088.16,1132.82,153.19,125.37,11371.630000000001,4467.0,1.3675656791419606,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8089,48089
8091,647.54,166.23,9088.16,1132.82,153.19,113.42,11301.36,4461.0,1.3591149257958435,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8091,48091
8092,563.26,159.12,8085.09,1094.09,95.82,52.78,10050.16,3985.0,1.2086441333287634,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8092,48092
8093,563.26,159.12,8085.09,1092.42,95.82,52.78,10048.49,3985.0,1.2084432971527563,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8093,48093
8094,501.11,166.23,7783.19,1122.45,108.9,58.91,9740.789999999999,3852.0,1.1714389310704987,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8094,48094
8095,501.11,149.52,7003.37,957.45,96.9,64.28999999999999,8772.640000000001,3458.0,1.0550080665188657,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8095,48095
8096,501.11,166.23,7783.19,1122.45,108.9,58.91,9740.789999999999,3852.0,1.1714389310704987,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8096,48096
8097,667.55,133.07,8790.33,904.17,126.56,71.93,10693.61,4264.0,1.2860261916830973,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8097,48097
8098,509.61,167.67,7315.08,1094.09,95.82,52.78,9235.05,3635.0,1.1106180402598362,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8098,48098
8101,527.19,153.84,7735.7,993.65,120.09,113.42,9643.89,3801.0,1.1597856224147602,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8101,48101
8103,383.13,153.8,4934.44,877.13,101.66,40.87,6491.03,2500.0,0.7806189482317697,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8103,48103
8104,423.45,153.8,4934.44,877.13,101.66,40.87,6531.349999999999,2505.0,0.785467879139916,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8104,48104
8105,423.45,153.8,4934.44,937.56,101.66,42.879999999999995,6593.79,2521.0,0.7929769874212815,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8105,48105
8108,423.45,153.8,4934.44,877.13,101.66,40.87,6531.349999999999,2505.0,0.785467879139916,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8108,48108
8109,423.45,153.8,4934.44,937.56,101.66,40.87,6591.78,2521.0,0.7927352624429735,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8109,48109
8110,527.19,153.84,7003.37,841.52,104.99,47.769999999999996,8678.68,3431.0,1.043708325741846,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8110,48110
8111,445.76,120.5,11405.89,994.45,130.42,54.01,13151.03,5424.0,1.581558428595223,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8111,48111
8114,527.19,136.08,6640.45,823.35,107.1,58.19,8292.36,3265.0,0.9972490254334363,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8114,48114
8115,523.52,152.45,7003.37,841.52,104.99,47.769999999999996,8673.62,3431.0,1.043099804154663,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8115,48115
8116,446.71,146.6,6845.72,852.19,96.9,58.19,8446.310000000001,3352.0,1.0157632345928889,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8116,48116
8117,527.19,153.84,6615.02,841.52,104.99,47.769999999999996,8290.33,3258.0,0.9970048952314636,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8117,48117
8118,523.52,152.45,5445.18,841.52,114.81,47.769999999999996,7125.250000000001,2738.0,0.8568909958648193,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8118,48118
8120,596.93,172.04,14654.65,1371.6,192.07,221.3,17208.589999999997,7004.0,2.069525395253411,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8120,48120
8122,527.19,153.84,10012.12,1007.73,122.42,113.42,11936.720000000001,4819.0,1.435524071177784,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8122,48122
8123,582.64,153.84,10012.12,1007.73,122.42,113.42,11992.17,4827.0,1.4421925537883173,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8123,48123
8124,582.64,153.84,10012.12,1007.73,122.42,113.42,11992.17,4827.0,1.4421925537883173,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8124,48124
8125,527.19,153.84,10012.12,1007.73,122.42,113.42,11936.720000000001,4819.0,1.435524071177784,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8125,48125
8126,596.93,172.04,14654.65,1371.6,192.07,221.3,17208.589999999997,7004.0,2.069525395253411,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8126,48126
8127,534.78,161.74,11428.9,1344.13,142.52,210.3,13822.369999999999,5546.0,1.6622945713500579,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8127,48127
8128,582.64,153.84,10012.12,1045.9,122.42,113.42,12030.34,4837.0,1.4467829231525025,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8128,48128
8130,441.41,147.08,7558.16,923.33,114.81,65.75,9250.539999999999,3690.0,1.112480885988189,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8130,48130
8131,527.19,160.82,7003.37,841.52,104.99,47.769999999999996,8685.66,3431.0,1.0445477488008457,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8131,48131
8133,527.19,160.82,7003.37,761.38,104.99,47.769999999999996,8605.52,3410.0,1.0349100175761718,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8133,48133
8134,528.82,154.63,7112.82,891.76,105.32,48.71,8842.059999999998,3494.0,1.0633565978592303,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8134,48134
8135,527.19,143.46,10012.12,946.29,116.07,113.42,11858.550000000001,4802.0,1.4261232544840885,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8135,48135
8137,441.41,147.08,8253.13,923.33,117.79,65.75,9948.49,4000.0,1.1964171788289806,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8137,48137
8138,528.82,154.63,7861.53,891.76,105.32,48.71,9590.769999999999,3827.0,1.1533973483611706,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8138,48138
8139,480.48,149.56,6845.72,945.55,96.9,58.19,8576.4,3382.0,1.0314080119202884,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8139,48139
8140,527.19,160.82,7003.37,841.52,104.99,47.769999999999996,8685.66,3431.0,1.0445477488008457,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8140,48140
8141,527.19,154.63,11354.58,1179.02,156.93,210.3,13582.65,5469.0,1.6334655605043031,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8141,48141
8143,441.41,147.08,8253.13,923.33,114.81,65.75,9945.509999999998,4000.0,1.196058800502932,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8143,48143
8144,527.19,160.82,7003.37,761.38,104.99,47.769999999999996,8605.52,3410.0,1.0349100175761718,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8144,48144
8145,527.19,160.82,7003.37,761.38,104.99,47.769999999999996,8605.52,3410.0,1.0349100175761718,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8145,48145
8146,527.19,153.84,10012.12,994.45,116.07,113.42,11917.090000000002,4815.0,1.433163344150827,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8146,48146
8150,456.74,131.02,5639.29,933.55,93.82,73.39,7327.81,2838.0,0.881251101141459,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8150,48150
8152,393.07,148.0,8440.48,1002.98,104.15,45.87,10134.55,4097.0,1.2187929745821975,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8152,48152
8154,456.74,131.02,5639.29,933.55,93.82,73.39,7327.81,2838.0,0.881251101141459,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8154,48154
8157,527.19,160.82,7003.37,761.38,104.99,47.769999999999996,8605.52,3410.0,1.0349100175761718,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8157,48157
8158,523.52,148.65,6615.02,841.52,114.81,47.769999999999996,8291.29,3258.0,0.997120345967372,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8158,48158
8159,527.19,153.84,7003.37,841.52,104.99,47.769999999999996,8678.68,3431.0,1.043708325741846,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8159,48159
8160,527.19,160.82,7003.37,841.52,104.99,48.71,8686.599999999999,3431.0,1.044660794313089,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8160,48160
8161,527.19,160.82,7003.37,841.52,104.99,47.769999999999996,8685.66,3431.0,1.0445477488008457,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8161,48161
8162,527.19,153.84,7003.37,841.52,104.99,47.769999999999996,8678.68,3431.0,1.043708325741846,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8162,48162
8164,552.31,153.84,13776.28,989.9,138.76,54.01,15665.1,6494.0,1.8839034615377677,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8164,48164
8165,527.19,149.56,6845.72,945.55,96.9,58.19,8623.11,3388.0,1.037025411789324,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8165,48165
8166,527.19,153.84,7003.37,841.52,104.99,47.769999999999996,8678.68,3431.0,1.043708325741846,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8166,48166
8167,445.76,169.5,6899.64,1002.98,110.07,42.879999999999995,8670.83,3418.0,1.0427642754534296,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8167,48167
8168,445.76,169.5,6899.64,1002.98,110.07,42.879999999999995,8670.83,3418.0,1.0427642754534296,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8168,48168
8169,441.41,147.08,7584.17,923.33,114.81,65.75,9276.55,3702.0,1.115608879364203,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8169,48169
8170,445.76,153.36,6899.64,937.56,110.07,42.879999999999995,8589.269999999999,3400.0,1.0329557733485581,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8170,48170
8173,528.82,154.63,7112.82,891.76,105.32,48.71,8842.059999999998,3494.0,1.0633565978592303,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8173,48173
8174,552.31,153.84,14622.84,994.45,138.76,54.01,16516.21,6872.0,1.9862589572032538,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8174,48174
8175,393.07,163.57,9862.81,1002.98,104.15,44.39,11570.969999999998,4730.0,1.3915385434085743,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8175,48175
8176,523.52,152.45,7003.37,841.52,104.99,47.769999999999996,8673.62,3431.0,1.043099804154663,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8176,48176
8177,527.19,160.82,7003.37,761.38,104.99,47.769999999999996,8605.52,3410.0,1.0349100175761718,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8177,48177
8178,445.76,153.36,6899.64,937.56,110.07,42.879999999999995,8589.269999999999,3400.0,1.0329557733485581,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8178,48178
8179,527.19,153.84,6615.02,841.52,104.99,47.769999999999996,8290.33,3258.0,0.9970048952314636,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8179,48179
8180,527.19,153.84,10012.12,994.45,116.07,113.42,11917.090000000002,4815.0,1.433163344150827,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8180,48180
8182,527.19,160.82,7003.37,761.38,104.99,47.769999999999996,8605.52,3410.0,1.0349100175761718,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8182,48182
8183,528.82,154.63,7112.82,891.76,105.32,48.71,8842.059999999998,3494.0,1.0633565978592303,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8183,48183
8184,445.76,153.84,6478.34,994.45,110.07,42.879999999999995,8225.34,3228.0,0.989189120932842,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8184,48184
8185,445.76,153.36,6899.64,933.55,110.07,44.36,8586.74,3399.0,1.0326515125549667,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8185,48185
8186,527.19,139.26,7735.7,994.45,104.57,113.42,9614.59,3800.0,1.156261969745894,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8186,48186
8187,445.76,153.36,6478.34,994.45,110.07,42.879999999999995,8224.859999999999,3228.0,0.9891313955648876,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8187,48187
8188,445.76,153.36,6478.34,994.45,110.07,42.879999999999995,8224.859999999999,3228.0,0.9891313955648876,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8188,48188
8189,403.3,153.36,6242.53,945.55,110.07,42.879999999999995,7897.69,3104.0,0.9497855442449912,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8189,48189
8190,552.31,154.41,14622.84,989.9,138.76,54.01,16512.229999999996,6871.0,1.9857803176939672,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8190,48190
8191,552.31,153.84,14622.84,989.9,138.76,54.01,16511.659999999996,6871.0,1.9857117688195216,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8191,48191
8192,527.19,139.26,7735.7,899.01,109.32,113.42,9523.9,3774.0,1.145355483038062,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8192,48192
8193,527.19,139.26,6998.96,899.01,120.83,113.42,8798.67,3447.0,1.0581384651185444,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8193,48193
8195,527.19,153.84,10012.12,994.45,116.07,113.42,11917.090000000002,4815.0,1.433163344150827,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8195,48195
8197,423.45,153.8,4934.44,937.56,101.66,42.879999999999995,6593.79,2521.0,0.7929769874212815,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8197,48197
8198,423.45,153.8,4934.44,969.46,101.66,42.879999999999995,6625.69,2530.0,0.7968133191665658,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8198,48198
8201,859.95,198.56,19851.03,1646.8,375.67,430.9,23362.909999999996,9450.0,2.809651200477196,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8201,48201
8202,763.5,201.05,14931.12,1571.93,303.04,388.04,18158.68,7219.0,2.1837843428357706,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8202,48202
8203,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8203,48203
8204,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8204,48204
8205,859.95,198.56,19851.03,1646.8,375.67,430.9,23362.909999999996,9450.0,2.809651200477196,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8205,48205
8206,763.5,201.05,14931.12,1571.93,303.04,388.04,18158.68,7219.0,2.1837843428357706,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8206,48206
8207,859.95,198.56,19851.03,1646.8,375.67,430.9,23362.909999999996,9450.0,2.809651200477196,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8207,48207
8208,763.5,201.05,14931.12,1571.93,303.04,388.04,18158.68,7219.0,2.1837843428357706,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8208,48208
8209,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8209,48209
