tr2010ge,tot_pop_wt,white_tot_wt,black_tot_wt,aian_tot_wt,asian_tot_wt,nhopi_tot_wt,other_tot_wt,two_more_tot_wt,latin_tot_wt,white_pct_wt,black_pct_wt,aian_pct_wt,asian_pct_wt,nhopi_pct_wt,other_pct_wt,two_more_pct_wt,latin_pct_wt
26163503400,714.0,35.0,589.0,0.0,21.0,0.0,14.0,55.0,0.0,0.049,0.825,0.0,0.029,0.0,0.02,0.077,0.0
26163503500,1964.0,9.0,1851.0,0.0,104.0,0.0,0.0,0.0,0.0,0.005,0.942,0.0,0.053,0.0,0.0,0.0,0.0
26163503600,1420.0,35.0,1363.0,0.0,21.0,0.0,0.0,0.0,1.0,0.025,0.96,0.0,0.015,0.0,0.0,0.0,0.001
26163503900,2098.0,125.0,1966.0,0.0,0.0,0.0,0.0,7.0,0.0,0.06,0.937,0.0,0.0,0.0,0.0,0.003,0.0
26163504000,1119.0,27.0,1081.0,11.0,0.0,0.0,0.0,0.0,0.0,0.024,0.966,0.01,0.0,0.0,0.0,0.0,0.0
26163504100,1367.0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26163504200,1841.0,23.0,1802.0,1.0,0.0,0.0,0.0,15.0,0.0,0.012,0.979,0.001,0.0,0.0,0.0,0.008,0.0
26163504300,1969.0,71.0,1895.0,0.0,0.0,0.0,0.0,3.0,0.0,0.036,0.962,0.0,0.0,0.0,0.0,0.002,0.0
26163504400,1690.0,12.0,1658.0,0.0,0.0,0.0,0.0,20.0,0.0,0.007,0.981,0.0,0.0,0.0,0.0,0.012,0.0
26163504700,2008.0,140.0,1616.0,0.0,0.0,0.0,0.0,0.0,252.0,0.07,0.805,0.0,0.0,0.0,0.0,0.0,0.125
26163504800,360.0,17.0,331.0,0.0,0.0,0.0,12.0,0.0,0.0,0.047,0.919,0.0,0.0,0.0,0.033,0.0,0.0
26163504900,3417.0,35.0,3382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0
26163505000,829.0,27.0,789.0,0.0,0.0,0.0,0.0,13.0,0.0,0.033,0.952,0.0,0.0,0.0,0.0,0.016,0.0
26163505100,2889.0,165.0,2676.0,9.0,0.0,0.0,14.0,25.0,0.0,0.057,0.926,0.003,0.0,0.0,0.005,0.009,0.0
26163505200,3373.0,128.0,3091.0,21.0,0.0,0.0,0.0,13.0,120.0,0.038,0.916,0.006,0.0,0.0,0.0,0.004,0.036
26163505400,1954.0,44.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.977,0.0,0.0,0.0,0.0,0.0,0.0
26163505500,751.0,54.0,662.0,0.0,15.0,0.0,12.0,8.0,0.0,0.072,0.881,0.0,0.02,0.0,0.016,0.011,0.0
26163506100,1986.0,99.0,1834.0,0.0,0.0,0.0,0.0,5.0,48.0,0.05,0.923,0.0,0.0,0.0,0.0,0.003,0.024
26163506200,2111.0,36.0,2034.0,0.0,41.0,0.0,0.0,0.0,0.0,0.017,0.964,0.0,0.019,0.0,0.0,0.0,0.0
26163506300,1594.0,59.0,1513.0,0.0,0.0,0.0,15.0,0.0,7.0,0.037,0.949,0.0,0.0,0.0,0.009,0.0,0.004
26163506400,1529.0,215.0,1261.0,0.0,4.0,0.0,0.0,14.0,35.0,0.141,0.825,0.0,0.003,0.0,0.0,0.009,0.023
26163506500,1848.0,150.0,1655.0,0.0,0.0,0.0,0.0,17.0,26.0,0.081,0.896,0.0,0.0,0.0,0.0,0.009,0.014
26163506600,2849.0,53.0,2615.0,0.0,125.0,0.0,0.0,13.0,43.0,0.019,0.918,0.0,0.044,0.0,0.0,0.005,0.015
26163506700,1249.0,9.0,1224.0,0.0,0.0,0.0,0.0,0.0,16.0,0.007,0.98,0.0,0.0,0.0,0.0,0.0,0.013
26163506800,4267.0,60.0,4078.0,17.0,0.0,0.0,0.0,69.0,43.0,0.014,0.956,0.004,0.0,0.0,0.0,0.016,0.01
26163506900,3450.0,92.0,3259.0,0.0,0.0,0.0,26.0,30.0,43.0,0.027,0.945,0.0,0.0,0.0,0.008,0.009,0.012
26163507000,2740.0,88.0,2640.0,0.0,0.0,0.0,3.0,0.0,9.0,0.032,0.964,0.0,0.0,0.0,0.001,0.0,0.003
26163507100,1718.0,1.0,1635.0,22.0,0.0,0.0,0.0,59.0,1.0,0.001,0.952,0.013,0.0,0.0,0.0,0.034,0.001
26163507200,1342.0,7.0,1325.0,5.0,0.0,0.0,0.0,0.0,5.0,0.005,0.987,0.004,0.0,0.0,0.0,0.0,0.004
26163507300,1608.0,16.0,1509.0,9.0,0.0,0.0,0.0,57.0,17.0,0.01,0.938,0.006,0.0,0.0,0.0,0.035,0.011
26163507400,2639.0,33.0,2592.0,0.0,0.0,0.0,0.0,1.0,13.0,0.013,0.982,0.0,0.0,0.0,0.0,0.0,0.005
26163507500,2060.0,57.0,1965.0,0.0,38.0,0.0,0.0,0.0,0.0,0.028,0.954,0.0,0.018,0.0,0.0,0.0,0.0
26163507800,437.0,1.0,364.0,0.0,0.0,0.0,0.0,0.0,72.0,0.002,0.833,0.0,0.0,0.0,0.0,0.0,0.165
26163507900,1026.0,163.0,798.0,0.0,0.0,0.0,0.0,36.0,29.0,0.159,0.778,0.0,0.0,0.0,0.0,0.035,0.028
26163508000,1143.0,242.0,891.0,0.0,0.0,0.0,0.0,10.0,0.0,0.212,0.78,0.0,0.0,0.0,0.0,0.009,0.0
26163508100,1456.0,26.0,1052.0,1.0,22.0,0.0,0.0,164.0,191.0,0.018,0.723,0.001,0.015,0.0,0.0,0.113,0.131
26163510400,344.0,0.0,329.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.956,0.0,0.0,0.0,0.0,0.044,0.0
26163510500,4132.0,569.0,416.0,2.0,2806.0,0.0,164.0,175.0,0.0,0.138,0.101,0.0,0.679,0.0,0.04,0.042,0.0
26163510600,5171.0,1380.0,1249.0,0.0,2394.0,0.0,54.0,34.0,60.0,0.267,0.242,0.0,0.463,0.0,0.01,0.007,0.012
26163510700,2139.0,1490.0,228.0,0.0,5.0,0.0,127.0,289.0,0.0,0.697,0.107,0.0,0.002,0.0,0.059,0.135,0.0
26163511000,1297.0,70.0,1208.0,0.0,11.0,0.0,8.0,0.0,0.0,0.054,0.931,0.0,0.008,0.0,0.006,0.0,0.0
26163511200,1149.0,139.0,881.0,9.0,22.0,29.0,0.0,63.0,6.0,0.121,0.767,0.008,0.019,0.025,0.0,0.055,0.005
26163511300,2772.0,1404.0,1053.0,39.0,50.0,0.0,0.0,226.0,0.0,0.506,0.38,0.014,0.018,0.0,0.0,0.082,0.0
26163511400,1877.0,436.0,1216.0,90.0,22.0,0.0,12.0,48.0,53.0,0.232,0.648,0.048,0.012,0.0,0.006,0.026,0.028
26163511900,1104.0,292.0,694.0,0.0,29.0,0.0,0.0,15.0,74.0,0.264,0.629,0.0,0.026,0.0,0.0,0.014,0.067
26163512100,2381.0,20.0,2213.0,0.0,0.0,0.0,29.0,44.0,75.0,0.008,0.929,0.0,0.0,0.0,0.012,0.018,0.031
26163512200,1018.0,3.0,995.0,0.0,0.0,0.0,0.0,20.0,0.0,0.003,0.977,0.0,0.0,0.0,0.0,0.02,0.0
26163512300,1266.0,15.0,1244.0,7.0,0.0,0.0,0.0,0.0,0.0,0.012,0.983,0.006,0.0,0.0,0.0,0.0,0.0
26163512400,1129.0,10.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.991,0.0,0.0,0.0,0.0,0.0,0.0
26163512600,1036.0,31.0,905.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.874,0.0,0.0,0.0,0.0,0.0,0.097
26163512900,1405.0,64.0,1246.0,0.0,0.0,0.0,0.0,24.0,71.0,0.046,0.887,0.0,0.0,0.0,0.0,0.017,0.051
26163513200,1553.0,244.0,1243.0,4.0,12.0,0.0,0.0,50.0,0.0,0.157,0.8,0.003,0.008,0.0,0.0,0.032,0.0
26163513300,2282.0,465.0,1723.0,0.0,0.0,0.0,0.0,55.0,39.0,0.204,0.755,0.0,0.0,0.0,0.0,0.024,0.017
26163513600,1450.0,71.0,1364.0,0.0,0.0,0.0,1.0,8.0,6.0,0.049,0.941,0.0,0.0,0.0,0.001,0.006,0.004
26163513700,3324.0,57.0,3184.0,0.0,9.0,0.0,0.0,65.0,9.0,0.017,0.958,0.0,0.003,0.0,0.0,0.02,0.003
26163513900,1509.0,74.0,1405.0,0.0,0.0,0.0,0.0,30.0,0.0,0.049,0.931,0.0,0.0,0.0,0.0,0.02,0.0
26163514100,2403.0,137.0,2205.0,0.0,0.0,0.0,0.0,30.0,31.0,0.057,0.918,0.0,0.0,0.0,0.0,0.012,0.013
26163514200,1795.0,166.0,1591.0,0.0,0.0,0.0,0.0,0.0,38.0,0.092,0.886,0.0,0.0,0.0,0.0,0.0,0.021
26163514300,2668.0,109.0,2542.0,1.0,6.0,0.0,0.0,4.0,6.0,0.041,0.953,0.0,0.002,0.0,0.0,0.001,0.002
26163514500,744.0,61.0,670.0,0.0,0.0,0.0,0.0,13.0,0.0,0.082,0.901,0.0,0.0,0.0,0.0,0.017,0.0
26163515200,1448.0,260.0,1151.0,0.0,0.0,0.0,0.0,4.0,33.0,0.18,0.795,0.0,0.0,0.0,0.0,0.003,0.023
26163515300,3270.0,633.0,2314.0,0.0,0.0,0.0,139.0,161.0,23.0,0.194,0.708,0.0,0.0,0.0,0.043,0.049,0.007
26163515400,1471.0,945.0,459.0,0.0,23.0,0.0,17.0,16.0,11.0,0.642,0.312,0.0,0.016,0.0,0.012,0.011,0.007
26163515600,1048.0,132.0,829.0,0.0,0.0,0.0,23.0,58.0,6.0,0.126,0.791,0.0,0.0,0.0,0.022,0.055,0.006
26163515700,3034.0,499.0,2471.0,0.0,0.0,0.0,0.0,17.0,47.0,0.164,0.814,0.0,0.0,0.0,0.0,0.006,0.015
26163515900,1002.0,10.0,960.0,0.0,0.0,0.0,0.0,32.0,0.0,0.01,0.958,0.0,0.0,0.0,0.0,0.032,0.0
26163516000,2408.0,242.0,1922.0,0.0,14.0,0.0,11.0,205.0,14.0,0.1,0.798,0.0,0.006,0.0,0.005,0.085,0.006
26163516100,608.0,124.0,406.0,0.0,78.0,0.0,0.0,0.0,0.0,0.204,0.668,0.0,0.128,0.0,0.0,0.0,0.0
26163516200,731.0,63.0,623.0,0.0,0.0,0.0,0.0,45.0,0.0,0.086,0.852,0.0,0.0,0.0,0.0,0.062,0.0
26163516300,867.0,293.0,526.0,0.0,0.0,0.0,39.0,0.0,9.0,0.338,0.607,0.0,0.0,0.0,0.045,0.0,0.01
26163516400,893.0,183.0,555.0,52.0,27.0,0.0,26.0,20.0,30.0,0.205,0.622,0.058,0.03,0.0,0.029,0.022,0.034
26163516500,2095.0,742.0,1109.0,0.0,98.0,0.0,0.0,83.0,63.0,0.354,0.529,0.0,0.047,0.0,0.0,0.04,0.03
26163516600,2051.0,42.0,1949.0,0.0,9.0,0.0,0.0,51.0,0.0,0.02,0.95,0.0,0.004,0.0,0.0,0.025,0.0
26163516700,3109.0,22.0,3077.0,0.0,0.0,0.0,0.0,10.0,0.0,0.007,0.99,0.0,0.0,0.0,0.0,0.003,0.0
26163516800,992.0,150.0,809.0,19.0,0.0,0.0,6.0,8.0,0.0,0.151,0.816,0.019,0.0,0.0,0.006,0.008,0.0
26163516900,2253.0,166.0,1952.0,0.0,0.0,0.0,0.0,135.0,0.0,0.074,0.866,0.0,0.0,0.0,0.0,0.06,0.0
26163517000,2896.0,1221.0,1242.0,0.0,341.0,0.0,0.0,46.0,46.0,0.422,0.429,0.0,0.118,0.0,0.0,0.016,0.016
26163517100,1180.0,337.0,713.0,0.0,88.0,0.0,0.0,17.0,25.0,0.286,0.604,0.0,0.075,0.0,0.0,0.014,0.021
26163517200,2332.0,827.0,1203.0,23.0,67.0,0.0,17.0,95.0,100.0,0.355,0.516,0.01,0.029,0.0,0.007,0.041,0.043
26163517300,2286.0,666.0,1449.0,0.0,52.0,0.0,21.0,59.0,39.0,0.291,0.634,0.0,0.023,0.0,0.009,0.026,0.017
26163517500,2580.0,498.0,1750.0,0.0,223.0,0.0,12.0,46.0,51.0,0.193,0.678,0.0,0.086,0.0,0.005,0.018,0.02
26163518000,2480.0,848.0,1293.0,0.0,175.0,0.0,1.0,18.0,145.0,0.342,0.521,0.0,0.071,0.0,0.0,0.007,0.058
26163518400,288.0,66.0,181.0,0.0,18.0,0.0,0.0,0.0,23.0,0.229,0.628,0.0,0.062,0.0,0.0,0.0,0.08
26163518500,797.0,165.0,589.0,0.0,0.0,0.0,0.0,26.0,17.0,0.207,0.739,0.0,0.0,0.0,0.0,0.033,0.021
26163518600,379.0,18.0,339.0,6.0,0.0,0.0,0.0,14.0,2.0,0.047,0.894,0.016,0.0,0.0,0.0,0.037,0.005
26163518800,473.0,90.0,374.0,9.0,0.0,0.0,0.0,0.0,0.0,0.19,0.791,0.019,0.0,0.0,0.0,0.0,0.0
26163518900,1926.0,45.0,1830.0,10.0,0.0,0.0,10.0,19.0,12.0,0.023,0.95,0.005,0.0,0.0,0.005,0.01,0.006
26163520200,2681.0,1312.0,613.0,0.0,525.0,6.0,59.0,66.0,100.0,0.489,0.229,0.0,0.196,0.002,0.022,0.025,0.037
26163520300,2488.0,1026.0,851.0,0.0,382.0,23.0,8.0,124.0,74.0,0.412,0.342,0.0,0.154,0.009,0.003,0.05,0.03
26163520400,1607.0,292.0,951.0,14.0,72.0,0.0,0.0,228.0,50.0,0.182,0.592,0.009,0.045,0.0,0.0,0.142,0.031
26163520700,2879.0,1249.0,1117.0,16.0,270.0,0.0,0.0,97.0,130.0,0.434,0.388,0.006,0.094,0.0,0.0,0.034,0.045
26163520800,1548.0,560.0,754.0,0.0,186.0,0.0,0.0,0.0,48.0,0.362,0.487,0.0,0.12,0.0,0.0,0.0,0.031
26163521100,1598.0,493.0,262.0,0.0,0.0,0.0,159.0,36.0,648.0,0.309,0.164,0.0,0.0,0.0,0.099,0.023,0.406
26163521300,762.0,100.0,480.0,0.0,0.0,0.0,0.0,41.0,141.0,0.131,0.63,0.0,0.0,0.0,0.0,0.054,0.185
26163521400,1207.0,492.0,401.0,0.0,52.0,0.0,0.0,68.0,194.0,0.408,0.332,0.0,0.043,0.0,0.0,0.056,0.161
26163521500,1133.0,321.0,614.0,0.0,0.0,0.0,0.0,47.0,151.0,0.283,0.542,0.0,0.0,0.0,0.0,0.041,0.133
26163521800,1758.0,47.0,1523.0,0.0,0.0,0.0,0.0,14.0,174.0,0.027,0.866,0.0,0.0,0.0,0.0,0.008,0.099
26163521900,2778.0,1367.0,1151.0,3.0,61.0,0.0,24.0,45.0,127.0,0.492,0.414,0.001,0.022,0.0,0.009,0.016,0.046
26163522000,1647.0,50.0,1586.0,3.0,0.0,0.0,0.0,8.0,0.0,0.03,0.963,0.002,0.0,0.0,0.0,0.005,0.0
26163522100,597.0,15.0,522.0,0.0,0.0,0.0,0.0,6.0,54.0,0.025,0.874,0.0,0.0,0.0,0.0,0.01,0.09
26163522200,279.0,31.0,229.0,0.0,0.0,0.0,0.0,19.0,0.0,0.111,0.821,0.0,0.0,0.0,0.0,0.068,0.0
26163522300,1177.0,6.0,1106.0,0.0,0.0,0.0,0.0,34.0,31.0,0.005,0.94,0.0,0.0,0.0,0.0,0.029,0.026
26163522400,882.0,183.0,676.0,0.0,5.0,0.0,0.0,7.0,11.0,0.207,0.766,0.0,0.006,0.0,0.0,0.008,0.012
26163522500,1733.0,380.0,1272.0,0.0,0.0,0.0,16.0,23.0,42.0,0.219,0.734,0.0,0.0,0.0,0.009,0.013,0.024
26163523100,1347.0,289.0,189.0,3.0,0.0,0.0,0.0,0.0,866.0,0.215,0.14,0.002,0.0,0.0,0.0,0.0,0.643
26163523200,2984.0,454.0,41.0,9.0,0.0,0.0,0.0,133.0,2347.0,0.152,0.014,0.003,0.0,0.0,0.0,0.045,0.787
26163523300,2922.0,238.0,191.0,0.0,0.0,0.0,0.0,14.0,2479.0,0.081,0.065,0.0,0.0,0.0,0.0,0.005,0.848
26163523400,2307.0,390.0,800.0,0.0,0.0,0.0,0.0,98.0,1019.0,0.169,0.347,0.0,0.0,0.0,0.0,0.042,0.442
26163523800,4078.0,1008.0,111.0,0.0,0.0,0.0,0.0,50.0,2909.0,0.247,0.027,0.0,0.0,0.0,0.0,0.012,0.713
26163524000,2538.0,325.0,94.0,0.0,12.0,0.0,9.0,0.0,2098.0,0.128,0.037,0.0,0.005,0.0,0.004,0.0,0.827
26163524100,3484.0,564.0,356.0,75.0,11.0,0.0,0.0,0.0,2478.0,0.162,0.102,0.022,0.003,0.0,0.0,0.0,0.711
26163524200,4660.0,1094.0,177.0,0.0,1.0,0.0,0.0,15.0,3373.0,0.235,0.038,0.0,0.0,0.0,0.0,0.003,0.724
26163524300,2398.0,424.0,51.0,4.0,0.0,0.0,0.0,16.0,1903.0,0.177,0.021,0.002,0.0,0.0,0.0,0.007,0.794
26163524500,101.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,74.0,0.178,0.089,0.0,0.0,0.0,0.0,0.0,0.733
26163524700,3732.0,39.0,3478.0,0.0,0.0,0.0,0.0,39.0,176.0,0.01,0.932,0.0,0.0,0.0,0.0,0.01,0.047
26163524800,2827.0,62.0,1966.0,0.0,0.0,0.0,28.0,334.0,437.0,0.022,0.695,0.0,0.0,0.0,0.01,0.118,0.155
26163524900,1250.0,370.0,122.0,4.0,0.0,0.0,0.0,144.0,610.0,0.296,0.098,0.003,0.0,0.0,0.0,0.115,0.488
26163525000,426.0,126.0,42.0,1.0,0.0,0.0,0.0,49.0,208.0,0.296,0.099,0.002,0.0,0.0,0.0,0.115,0.488
26163525400,2086.0,213.0,1034.0,3.0,0.0,0.0,1.0,156.0,679.0,0.102,0.496,0.001,0.0,0.0,0.0,0.075,0.326
26163525500,853.0,54.0,375.0,0.0,0.0,0.0,0.0,29.0,395.0,0.063,0.44,0.0,0.0,0.0,0.0,0.034,0.463
26163525600,1575.0,35.0,38.0,4.0,38.0,0.0,0.0,0.0,1460.0,0.022,0.024,0.003,0.024,0.0,0.0,0.0,0.927
26163525700,4395.0,623.0,473.0,0.0,0.0,0.0,0.0,173.0,3126.0,0.142,0.108,0.0,0.0,0.0,0.0,0.039,0.711
26163525800,1953.0,239.0,181.0,0.0,0.0,0.0,0.0,1.0,1532.0,0.122,0.093,0.0,0.0,0.0,0.0,0.001,0.784
26163526000,2805.0,1283.0,105.0,0.0,0.0,0.0,105.0,80.0,1232.0,0.457,0.037,0.0,0.0,0.0,0.037,0.029,0.439
26163526100,2748.0,1469.0,54.0,0.0,3.0,0.0,114.0,58.0,1050.0,0.535,0.02,0.0,0.001,0.0,0.041,0.021,0.382
26163526200,2799.0,812.0,136.0,0.0,0.0,0.0,19.0,89.0,1743.0,0.29,0.049,0.0,0.0,0.0,0.007,0.032,0.623
26163526300,3093.0,391.0,177.0,20.0,0.0,0.0,0.0,0.0,2505.0,0.126,0.057,0.006,0.0,0.0,0.0,0.0,0.81
26163526400,1404.0,134.0,234.0,27.0,0.0,0.0,0.0,0.0,1009.0,0.095,0.167,0.019,0.0,0.0,0.0,0.0,0.719
26163526500,1295.0,14.0,1118.0,0.0,0.0,0.0,0.0,0.0,163.0,0.011,0.863,0.0,0.0,0.0,0.0,0.0,0.126
26163527200,971.0,27.0,656.0,0.0,0.0,0.0,0.0,199.0,89.0,0.028,0.676,0.0,0.0,0.0,0.0,0.205,0.092
26163527300,730.0,29.0,420.0,6.0,0.0,0.0,0.0,0.0,275.0,0.04,0.575,0.008,0.0,0.0,0.0,0.0,0.377
26163530100,2716.0,217.0,2451.0,0.0,0.0,0.0,0.0,44.0,4.0,0.08,0.902,0.0,0.0,0.0,0.0,0.016,0.001
26163530200,3825.0,420.0,2848.0,0.0,160.0,0.0,0.0,331.0,66.0,0.11,0.745,0.0,0.042,0.0,0.0,0.087,0.017
26163530300,1474.0,70.0,1374.0,0.0,0.0,0.0,0.0,30.0,0.0,0.047,0.932,0.0,0.0,0.0,0.0,0.02,0.0
26163530400,1186.0,36.0,1141.0,0.0,0.0,0.0,9.0,0.0,0.0,0.03,0.962,0.0,0.0,0.0,0.008,0.0,0.0
26163530500,1879.0,64.0,1646.0,0.0,0.0,0.0,0.0,98.0,71.0,0.034,0.876,0.0,0.0,0.0,0.0,0.052,0.038
26163530800,1282.0,57.0,1178.0,5.0,0.0,0.0,0.0,42.0,0.0,0.044,0.919,0.004,0.0,0.0,0.0,0.033,0.0
26163530900,1138.0,105.0,1020.0,0.0,0.0,0.0,1.0,12.0,0.0,0.092,0.896,0.0,0.0,0.0,0.001,0.011,0.0
26163531100,1143.0,84.0,1006.0,13.0,2.0,0.0,0.0,0.0,38.0,0.073,0.88,0.011,0.002,0.0,0.0,0.0,0.033
26163531200,2372.0,460.0,1703.0,5.0,5.0,0.0,0.0,158.0,41.0,0.194,0.718,0.002,0.002,0.0,0.0,0.067,0.017
26163531300,1170.0,26.0,1079.0,0.0,0.0,0.0,0.0,64.0,1.0,0.022,0.922,0.0,0.0,0.0,0.0,0.055,0.001
26163531400,1465.0,12.0,1404.0,0.0,40.0,0.0,0.0,9.0,0.0,0.008,0.958,0.0,0.027,0.0,0.0,0.006,0.0
26163531500,2302.0,36.0,2007.0,0.0,0.0,0.0,0.0,248.0,11.0,0.016,0.872,0.0,0.0,0.0,0.0,0.108,0.005
26163531600,1843.0,30.0,1749.0,0.0,0.0,0.0,0.0,64.0,0.0,0.016,0.949,0.0,0.0,0.0,0.0,0.035,0.0
26163531700,1133.0,43.0,1074.0,0.0,16.0,0.0,0.0,0.0,0.0,0.038,0.948,0.0,0.014,0.0,0.0,0.0,0.0
26163531800,1287.0,0.0,1273.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.989,0.0,0.0,0.0,0.0,0.008,0.003
26163531900,743.0,84.0,647.0,0.0,6.0,0.0,0.0,0.0,6.0,0.113,0.871,0.0,0.008,0.0,0.0,0.0,0.008
26163532200,1372.0,156.0,1180.0,0.0,0.0,0.0,8.0,15.0,13.0,0.114,0.86,0.0,0.0,0.0,0.006,0.011,0.009
26163532300,810.0,278.0,408.0,0.0,0.0,0.0,18.0,76.0,30.0,0.343,0.504,0.0,0.0,0.0,0.022,0.094,0.037
26163532400,1286.0,207.0,1028.0,0.0,16.0,0.0,0.0,35.0,0.0,0.161,0.799,0.0,0.012,0.0,0.0,0.027,0.0
26163532600,2398.0,258.0,2032.0,7.0,10.0,0.0,0.0,17.0,74.0,0.108,0.847,0.003,0.004,0.0,0.0,0.007,0.031
26163532700,437.0,32.0,394.0,0.0,0.0,0.0,0.0,11.0,0.0,0.073,0.902,0.0,0.0,0.0,0.0,0.025,0.0
26163533000,1541.0,351.0,1163.0,0.0,0.0,3.0,0.0,0.0,24.0,0.228,0.755,0.0,0.0,0.002,0.0,0.0,0.016
26163533100,1595.0,76.0,1431.0,0.0,0.0,0.0,0.0,88.0,0.0,0.048,0.897,0.0,0.0,0.0,0.0,0.055,0.0
26163533200,1033.0,67.0,790.0,0.0,1.0,0.0,0.0,50.0,125.0,0.065,0.765,0.0,0.001,0.0,0.0,0.048,0.121
26163533300,1249.0,43.0,1129.0,0.0,55.0,0.0,0.0,22.0,0.0,0.034,0.904,0.0,0.044,0.0,0.0,0.018,0.0
26163533400,1592.0,0.0,1591.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.001
26163533500,1007.0,123.0,857.0,0.0,0.0,0.0,0.0,0.0,27.0,0.122,0.851,0.0,0.0,0.0,0.0,0.0,0.027
26163533600,1421.0,50.0,1260.0,9.0,0.0,0.0,0.0,52.0,50.0,0.035,0.887,0.006,0.0,0.0,0.0,0.037,0.035
26163533700,687.0,2.0,645.0,9.0,0.0,0.0,0.0,14.0,17.0,0.003,0.939,0.013,0.0,0.0,0.0,0.02,0.025
26163533900,2561.0,683.0,1426.0,14.0,314.0,0.0,19.0,52.0,53.0,0.267,0.557,0.005,0.123,0.0,0.007,0.02,0.021
26163534100,1594.0,20.0,1549.0,0.0,1.0,0.0,0.0,0.0,24.0,0.013,0.972,0.0,0.001,0.0,0.0,0.0,0.015
26163534200,3201.0,67.0,3086.0,0.0,0.0,0.0,0.0,45.0,3.0,0.021,0.964,0.0,0.0,0.0,0.0,0.014,0.001
26163534300,1035.0,1.0,966.0,0.0,21.0,0.0,0.0,7.0,40.0,0.001,0.933,0.0,0.02,0.0,0.0,0.007,0.039
26163534400,1677.0,115.0,1550.0,12.0,0.0,0.0,0.0,0.0,0.0,0.069,0.924,0.007,0.0,0.0,0.0,0.0,0.0
26163534500,641.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26163534600,1320.0,58.0,1031.0,0.0,0.0,0.0,0.0,10.0,221.0,0.044,0.781,0.0,0.0,0.0,0.0,0.008,0.167
26163534700,2694.0,133.0,1671.0,86.0,0.0,3.0,0.0,502.0,299.0,0.049,0.62,0.032,0.0,0.001,0.0,0.186,0.111
26163535000,2770.0,1.0,2612.0,0.0,0.0,0.0,138.0,19.0,0.0,0.0,0.943,0.0,0.0,0.0,0.05,0.007,0.0
26163535100,1477.0,2.0,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0
26163535200,1973.0,0.0,1944.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.015,0.0
26163535300,3769.0,6.0,3620.0,0.0,0.0,0.0,0.0,143.0,0.0,0.002,0.96,0.0,0.0,0.0,0.0,0.038,0.0
26163535400,1634.0,0.0,1523.0,0.0,0.0,0.0,76.0,0.0,35.0,0.0,0.932,0.0,0.0,0.0,0.047,0.0,0.021
26163535500,2789.0,86.0,2170.0,0.0,0.0,0.0,0.0,166.0,367.0,0.031,0.778,0.0,0.0,0.0,0.0,0.06,0.132
26163535600,4663.0,208.0,4420.0,0.0,0.0,0.0,0.0,0.0,35.0,0.045,0.948,0.0,0.0,0.0,0.0,0.0,0.008
26163535700,1344.0,16.0,1103.0,11.0,0.0,0.0,0.0,187.0,27.0,0.012,0.821,0.008,0.0,0.0,0.0,0.139,0.02
26163536100,3270.0,201.0,3024.0,0.0,0.0,0.0,14.0,31.0,0.0,0.061,0.925,0.0,0.0,0.0,0.004,0.009,0.0
26163536200,2123.0,125.0,1960.0,4.0,6.0,0.0,0.0,28.0,0.0,0.059,0.923,0.002,0.003,0.0,0.0,0.013,0.0
26163536300,2383.0,2.0,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0
26163536400,2442.0,24.0,2368.0,0.0,0.0,0.0,0.0,50.0,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.02,0.0
26163536500,2111.0,132.0,1621.0,0.0,0.0,0.0,154.0,173.0,31.0,0.063,0.768,0.0,0.0,0.0,0.073,0.082,0.015
26163536600,2341.0,9.0,2216.0,7.0,0.0,0.0,0.0,0.0,109.0,0.004,0.947,0.003,0.0,0.0,0.0,0.0,0.047
26163536700,1047.0,2.0,1004.0,0.0,31.0,0.0,0.0,10.0,0.0,0.002,0.959,0.0,0.03,0.0,0.0,0.01,0.0
26163536800,1818.0,8.0,1777.0,0.0,7.0,0.0,0.0,2.0,24.0,0.004,0.977,0.0,0.004,0.0,0.0,0.001,0.013
26163536900,3086.0,21.0,2845.0,0.0,0.0,0.0,0.0,10.0,210.0,0.007,0.922,0.0,0.0,0.0,0.0,0.003,0.068
