geo_id,geo_name,tot_pop,white_tot,black_tot,aian_tot,asian_tot,nhopi_tot,other_tot,two_more_tot,latin_tot,white_pct,black_pct,aian_pct,asian_pct,nhopi_pct,other_pct,two_more_pct,latin_pct,median_income
2621560,"Delton CDP, Michigan",562,549,0,0,0,0,0,13,0,97.7,0.0,0.0,0.0,0.0,0.0,2.3,0.0,85109
2621780,"De Tour Village village, Michigan",226,177,0,26,3,0,0,20,0,78.3,0.0,11.5,1.3,0.0,0.0,8.799999999999999,0.0,45313
2622000,"Detroit city, Michigan",636787,64186,492956,1440,10237,86,3382,16446,48054,10.100000000000001,77.4,0.2,1.6,0.0,0.5,2.6,7.5,37761
2622040,"Detroit Beach CDP, Michigan",2211,1984,3,0,0,0,0,40,184,89.7,0.1,0.0,0.0,0.0,0.0,1.7999999999999998,8.3,70868
2622120,"DeWitt city, Michigan",4779,3926,25,46,4,0,122,173,483,82.19999999999999,0.5,1.0,0.1,0.0,2.6,3.5999999999999996,10.100000000000001,100100
2622160,"Dexter city, Michigan",4505,4033,16,0,36,0,32,112,276,89.5,0.4,0.0,0.8,0.0,0.7000000000000001,2.5,6.1,89671
2622380,"Dimondale village, Michigan",1619,1420,25,6,21,0,0,58,89,87.7,1.5,0.4,1.3,0.0,0.0,3.5999999999999996,5.5,112500
2622500,"Dodgeville CDP, Michigan",463,448,0,15,0,0,0,0,0,96.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,-
2622520,"Dollar Bay CDP, Michigan",1184,1136,8,0,0,4,0,28,8,95.89999999999999,0.7000000000000001,0.0,0.0,0.3,0.0,2.4,0.7000000000000001,60294
2622660,"Dorr CDP, Michigan",3952,3778,0,0,0,0,25,100,49,95.6,0.0,0.0,0.0,0.0,0.6,2.5,1.2,90650
2622740,"Douglas city, Michigan",1136,1030,2,3,6,0,3,57,35,90.7,0.2,0.3,0.5,0.0,0.3,5.0,3.1,75341
2622880,"Dowagiac city, Michigan",5680,4080,734,147,73,0,25,185,436,71.8,12.9,2.6,1.3,0.0,0.4,3.3000000000000003,7.7,41864
2622900,"Dowling CDP, Michigan",329,263,0,0,0,0,0,17,49,79.9,0.0,0.0,0.0,0.0,0.0,5.2,14.899999999999999,77813
2623140,"Dryden village, Michigan",1218,1177,1,0,2,0,0,37,1,96.6,0.1,0.0,0.2,0.0,0.0,3.0,0.1,70815
2623380,"Dundee village, Michigan",5408,4758,22,0,21,0,0,170,437,88.0,0.4,0.0,0.4,0.0,0.0,3.1,8.1,73641
2623500,"Durand city, Michigan",3495,3374,14,0,19,0,0,58,30,96.5,0.4,0.0,0.5,0.0,0.0,1.7000000000000002,0.8999999999999999,54112
2623560,"Eagle village, Michigan",100,98,0,0,0,0,0,1,1,98.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,88750
2623600,"Eagle Harbor CDP, Michigan",134,131,0,0,0,0,0,3,0,97.8,0.0,0.0,0.0,0.0,0.0,2.1999999999999997,0.0,83906
2623740,"Eagle River CDP, Michigan",63,56,0,0,0,0,0,4,3,88.9,0.0,0.0,0.0,0.0,0.0,6.3,4.8,55833
2623980,"East Grand Rapids city, Michigan",11385,10545,111,5,185,0,37,310,192,92.60000000000001,1.0,0.0,1.6,0.0,0.3,2.7,1.7000000000000002,160417
2624020,"East Jordan city, Michigan",1876,1660,0,19,16,0,0,41,140,88.5,0.0,1.0,0.8999999999999999,0.0,0.0,2.1999999999999997,7.5,56761
2624060,"Eastlake village, Michigan",281,260,0,9,0,0,0,8,4,92.5,0.0,3.2,0.0,0.0,0.0,2.8000000000000003,1.4000000000000001,51389
2624120,"East Lansing city, Michigan",45403,33411,3289,100,4141,0,68,1913,2481,73.6,7.199999999999999,0.2,9.1,0.0,0.1,4.2,5.5,44094
2624290,"Eastpointe city, Michigan",34087,13363,18036,35,270,0,91,1707,585,39.2,52.900000000000006,0.1,0.8,0.0,0.3,5.0,1.7000000000000002,57953
2624300,"Eastport CDP, Michigan",351,312,0,0,0,0,0,30,9,88.9,0.0,0.0,0.0,0.0,0.0,8.5,2.6,52443
2624420,"East Tawas city, Michigan",2677,2464,64,18,18,0,17,57,39,92.0,2.4,0.7000000000000001,0.7000000000000001,0.0,0.6,2.1,1.5,40833
2624500,"Eastwood CDP, Michigan",6497,3123,1909,13,0,0,0,789,663,48.1,29.4,0.2,0.0,0.0,0.0,12.1,10.2,54231
2624540,"Eaton Rapids city, Michigan",5201,4891,1,6,1,4,0,30,268,94.0,0.0,0.1,0.0,0.1,0.0,0.6,5.2,62708
2624580,"Eau Claire village, Michigan",604,457,31,0,0,0,0,14,102,75.7,5.1,0.0,0.0,0.0,0.0,2.3,16.900000000000002,61667
2624740,"Ecorse city, Michigan",9292,2405,4039,89,0,53,217,716,1773,25.900000000000002,43.5,1.0,0.0,0.6,2.3,7.7,19.1,45473
2624880,"Edgemont Park CDP, Michigan",2444,1446,621,0,0,0,0,163,214,59.199999999999996,25.4,0.0,0.0,0.0,0.0,6.7,8.799999999999999,61042
2625000,"Edmore village, Michigan",1474,1345,2,0,0,0,0,23,104,91.2,0.1,0.0,0.0,0.0,0.0,1.6,7.1,51029
2625040,"Edwardsburg village, Michigan",1265,1205,4,2,9,0,8,20,17,95.3,0.3,0.2,0.7000000000000001,0.0,0.6,1.6,1.3,53021
2625180,"Elberta village, Michigan",225,169,0,43,0,0,0,0,13,75.1,0.0,19.1,0.0,0.0,0.0,0.0,5.800000000000001,84500
2625320,"Elk Rapids village, Michigan",1568,1437,0,0,28,0,0,48,55,91.60000000000001,0.0,0.0,1.7999999999999998,0.0,0.0,3.1,3.5000000000000004,77396
2625360,"Elkton village, Michigan",746,701,0,0,25,0,0,7,13,94.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.8999999999999999,1.7000000000000002,45625
2625420,"Ellsworth village, Michigan",332,298,13,1,2,0,0,14,4,89.8,3.9,0.3,0.6,0.0,0.0,4.2,1.2,56250
2625580,"Elm Hall CDP, Michigan",201,192,0,2,0,0,0,0,7,95.5,0.0,1.0,0.0,0.0,0.0,0.0,3.5000000000000004,-
2625780,"Elsie village, Michigan",1000,922,61,0,0,0,0,9,8,92.2,6.1,0.0,0.0,0.0,0.0,0.8999999999999999,0.8,57588
2625940,"Emmett village, Michigan",244,234,0,0,0,0,0,10,0,95.89999999999999,0.0,0.0,0.0,0.0,0.0,4.1000000000000005,0.0,112656
2625980,"Empire village, Michigan",392,357,4,3,2,0,0,1,25,91.10000000000001,1.0,0.8,0.5,0.0,0.0,0.3,6.4,66563
2626360,"Escanaba city, Michigan",12403,10881,57,294,34,0,0,883,254,87.7,0.5,2.4,0.3,0.0,0.0,7.1,2.0,38457
2626420,"Essexville city, Michigan",3372,3002,0,5,0,0,0,45,320,89.0,0.0,0.1,0.0,0.0,0.0,1.3,9.5,72516
2626460,"Estral Beach village, Michigan",413,396,6,1,0,0,0,8,2,95.89999999999999,1.5,0.2,0.0,0.0,0.0,1.9,0.5,65357
2626500,"Eureka CDP, Michigan",103,97,1,0,0,0,0,4,1,94.19999999999999,1.0,0.0,0.0,0.0,0.0,3.9,1.0,88750
2626640,"Evart city, Michigan",1739,1581,0,2,7,0,66,36,47,90.9,0.0,0.1,0.4,0.0,3.8,2.1,2.7,37344
2626820,"Ewen CDP, Michigan",303,300,0,0,0,0,0,3,0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42813
2627080,"Fairgrove village, Michigan",501,446,28,0,0,0,0,0,27,89.0,5.6000000000000005,0.0,0.0,0.0,0.0,0.0,5.4,34583
2627160,"Fair Plain CDP, Michigan",6882,3235,2654,28,117,0,44,479,325,47.0,38.6,0.4,1.7000000000000002,0.0,0.6,7.000000000000001,4.7,50170
2627320,"Falmouth CDP, Michigan",253,227,0,0,0,0,0,5,21,89.7,0.0,0.0,0.0,0.0,0.0,2.0,8.3,32778
2627380,"Farmington city, Michigan",11486,7372,933,35,2136,0,79,474,457,64.2,8.1,0.3,18.6,0.0,0.7000000000000001,4.1000000000000005,4.0,92128
2627440,"Farmington Hills city, Michigan",83562,49875,14856,195,12109,247,282,4133,1865,59.699999999999996,17.8,0.2,14.499999999999998,0.3,0.3,4.9,2.1999999999999997,101728
2627500,"Farwell village, Michigan",1033,892,22,7,67,0,0,20,25,86.4,2.1,0.7000000000000001,6.5,0.0,0.0,1.9,2.4,38542
2627740,"Fennville city, Michigan",1876,1025,0,0,0,0,0,60,791,54.6,0.0,0.0,0.0,0.0,0.0,3.2,42.199999999999996,55625
2627760,"Fenton city, Michigan",11967,10727,123,0,272,0,37,238,570,89.60000000000001,1.0,0.0,2.3,0.0,0.3,2.0,4.8,76195
2627880,"Ferndale city, Michigan",19264,15814,1118,8,475,0,211,802,836,82.1,5.800000000000001,0.0,2.5,0.0,1.0999999999999999,4.2,4.3,86120
2627960,"Ferrysburg city, Michigan",2959,2589,0,0,0,0,207,57,106,87.5,0.0,0.0,0.0,0.0,7.000000000000001,1.9,3.5999999999999996,67022
2628000,"Fife Lake village, Michigan",338,323,0,3,3,0,0,6,3,95.6,0.0,0.8999999999999999,0.8999999999999999,0.0,0.0,1.7999999999999998,0.8999999999999999,67083
2628060,"Filer City CDP, Michigan",172,172,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84250
2628360,"Flat Rock city, Michigan",10448,7893,1167,39,7,0,105,463,774,75.5,11.200000000000001,0.4,0.1,0.0,1.0,4.3999999999999995,7.3999999999999995,65374
2629000,"Flint city, Michigan",81863,27569,45544,284,416,32,193,4344,3481,33.7,55.60000000000001,0.3,0.5,0.0,0.2,5.3,4.3,35451
2629200,"Flushing city, Michigan",8349,7296,235,62,15,0,0,491,250,87.4,2.8000000000000003,0.7000000000000001,0.2,0.0,0.0,5.8999999999999995,3.0,75813
2629580,"Forest Hills CDP, Michigan",28425,24860,285,14,1204,0,39,791,1232,87.5,1.0,0.0,4.2,0.0,0.1,2.8000000000000003,4.3,150153
2629660,"Forestville village, Michigan",132,118,0,0,0,0,0,0,14,89.4,0.0,0.0,0.0,0.0,0.0,0.0,10.6,42500
2629920,"Fostoria CDP, Michigan",1023,976,0,0,0,0,0,31,16,95.39999999999999,0.0,0.0,0.0,0.0,0.0,3.0,1.6,91217
2629940,"Fountain village, Michigan",214,159,0,0,0,0,0,51,4,74.3,0.0,0.0,0.0,0.0,0.0,23.799999999999997,1.9,55000
2630040,"Fowler village, Michigan",1303,1243,0,0,8,0,0,10,42,95.39999999999999,0.0,0.0,0.6,0.0,0.0,0.8,3.2,69506
2630060,"Fowlerville village, Michigan",2951,2778,0,30,0,0,0,127,16,94.1,0.0,1.0,0.0,0.0,0.0,4.3,0.5,53977
2630200,"Frankenmuth city, Michigan",5064,4499,214,0,20,0,0,0,331,88.8,4.2,0.0,0.4,0.0,0.0,0.0,6.5,80956
2630260,"Frankfort city, Michigan",1104,1019,48,0,0,0,0,36,1,92.30000000000001,4.3,0.0,0.0,0.0,0.0,3.3000000000000003,0.1,49219
2630340,"Franklin village, Michigan",2653,1835,382,1,176,0,0,105,154,69.19999999999999,14.399999999999999,0.0,6.6000000000000005,0.0,0.0,4.0,5.800000000000001,178167
2630420,"Fraser city, Michigan",14668,12178,1009,64,261,7,27,745,377,83.0,6.9,0.4,1.7999999999999998,0.0,0.2,5.1,2.6,61039
2630540,"Freeland CDP, Michigan",7357,5767,619,61,88,0,0,488,334,78.4,8.4,0.8,1.2,0.0,0.0,6.6000000000000005,4.5,95478
2630580,"Freeport village, Michigan",713,643,0,0,0,0,0,8,62,90.2,0.0,0.0,0.0,0.0,0.0,1.0999999999999999,8.7,64861
2630600,"Free Soil village, Michigan",103,99,0,0,0,0,0,4,0,96.1,0.0,0.0,0.0,0.0,0.0,3.9,0.0,44250
2630700,"Fremont city, Michigan",4510,4282,2,0,0,0,0,119,107,94.89999999999999,0.0,0.0,0.0,0.0,0.0,2.6,2.4,53125
2631000,"Fruitport village, Michigan",1388,1298,27,0,2,0,0,18,43,93.5,1.9,0.0,0.1,0.0,0.0,1.3,3.1,79375
2631120,"Fulton CDP, Michigan",137,137,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43409
2631160,"Gaastra city, Michigan",268,227,10,9,5,0,0,1,16,84.7,3.6999999999999997,3.4000000000000004,1.9,0.0,0.0,0.4,6.0,55000
2631180,"Gagetown village, Michigan",320,284,17,1,0,0,0,8,10,88.8,5.3,0.3,0.0,0.0,0.0,2.5,3.1,47000
2631200,"Gaines village, Michigan",432,407,7,0,0,0,0,13,5,94.19999999999999,1.6,0.0,0.0,0.0,0.0,3.0,1.2,63750
2631260,"Galesburg city, Michigan",2069,1702,138,4,0,0,0,116,109,82.3,6.7,0.2,0.0,0.0,0.0,5.6000000000000005,5.3,45385
2631300,"Galien village, Michigan",490,404,6,0,0,0,34,25,21,82.39999999999999,1.2,0.0,0.0,0.0,6.9,5.1,4.3,49750
2631380,"Garden village, Michigan",169,131,4,4,0,0,0,13,17,77.5,2.4,2.4,0.0,0.0,0.0,7.7,10.100000000000001,34722
2631420,"Garden City city, Michigan",27203,23019,1647,83,234,0,7,917,1296,84.6,6.1,0.3,0.8999999999999999,0.0,0.0,3.4000000000000004,4.8,63630
2631720,"Gaylord city, Michigan",4261,3834,88,14,15,0,0,164,146,90.0,2.1,0.3,0.4,0.0,0.0,3.8,3.4000000000000004,38697
2632020,"Gibraltar city, Michigan",4950,4259,188,0,42,0,0,148,313,86.0,3.8,0.0,0.8,0.0,0.0,3.0,6.3,80392
2632300,"Gladstone city, Michigan",5231,4908,21,35,0,0,38,193,36,93.8,0.4,0.7000000000000001,0.0,0.0,0.7000000000000001,3.6999999999999997,0.7000000000000001,59133
2632320,"Gladwin city, Michigan",3066,2834,8,2,77,0,0,52,93,92.4,0.3,0.1,2.5,0.0,0.0,1.7000000000000002,3.0,47946
2632360,"Glen Arbor CDP, Michigan",271,246,0,0,0,0,0,0,25,90.8,0.0,0.0,0.0,0.0,0.0,0.0,9.2,-
2632640,"Gobles city, Michigan",665,612,0,0,0,0,2,44,7,92.0,0.0,0.0,0.0,0.0,0.3,6.6000000000000005,1.0999999999999999,39423
2632980,"Goodrich village, Michigan",1991,1928,18,1,0,0,8,9,27,96.8,0.8999999999999999,0.1,0.0,0.0,0.4,0.5,1.4000000000000001,103438
2633260,"Grand Beach village, Michigan",377,343,0,0,0,0,0,15,19,91.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,101875
2633280,"Grand Blanc city, Michigan",8034,6090,1260,3,63,0,0,271,347,75.8,15.7,0.0,0.8,0.0,0.0,3.4000000000000004,4.3,70518
2633340,"Grand Haven city, Michigan",10961,9930,67,18,42,0,28,316,560,90.60000000000001,0.6,0.2,0.4,0.0,0.3,2.9000000000000004,5.1,57650
2633420,"Grand Ledge city, Michigan",7795,7130,86,10,13,0,0,197,359,91.5,1.0999999999999999,0.1,0.2,0.0,0.0,2.5,4.6,71179
2633440,"Grand Marais CDP, Michigan",256,244,2,2,0,0,0,0,8,95.3,0.8,0.8,0.0,0.0,0.0,0.0,3.1,48750
2634000,"Grand Rapids city, Michigan",198096,115281,34160,662,5505,52,871,9972,31593,58.199999999999996,17.2,0.3,2.8000000000000003,0.0,0.4,5.0,15.9,61634
2634160,"Grandville city, Michigan",16017,13695,686,15,176,0,15,615,815,85.5,4.3,0.1,1.0999999999999999,0.0,0.1,3.8,5.1,76344
2634360,"Grant city, Michigan",1347,1053,0,0,0,0,0,11,283,78.2,0.0,0.0,0.0,0.0,0.0,0.8,21.0,44837
2634480,"Grass Lake village, Michigan",1222,1154,0,0,12,0,0,17,39,94.39999999999999,0.0,0.0,1.0,0.0,0.0,1.4000000000000001,3.2,75921
2634620,"Grawn CDP, Michigan",852,832,0,0,0,0,0,20,0,97.7,0.0,0.0,0.0,0.0,0.0,2.3,0.0,65795
2634640,"Grayling city, Michigan",1758,1535,18,0,12,0,0,55,138,87.3,1.0,0.0,0.7000000000000001,0.0,0.0,3.1,7.8,30417
2634980,"Greenland CDP, Michigan",129,119,0,0,0,0,0,0,10,92.2,0.0,0.0,0.0,0.0,0.0,0.0,7.8,48654
2635100,"Greenville city, Michigan",8866,7846,167,19,26,26,62,275,445,88.5,1.9,0.2,0.3,0.3,0.7000000000000001,3.1,5.0,50332
2635300,"Greilickville CDP, Michigan",1467,1309,0,25,40,0,0,64,29,89.2,0.0,1.7000000000000002,2.7,0.0,0.0,4.3999999999999995,2.0,73553
2635480,"Grosse Pointe city, Michigan",5621,4994,134,3,83,0,0,176,231,88.8,2.4,0.1,1.5,0.0,0.0,3.1,4.1000000000000005,136094
2635520,"Grosse Pointe Farms city, Michigan",10018,8983,84,11,198,0,0,627,115,89.7,0.8,0.1,2.0,0.0,0.0,6.3,1.0999999999999999,156465
2635540,"Grosse Pointe Park city, Michigan",11513,9691,524,0,173,1,226,656,242,84.2,4.6,0.0,1.5,0.0,2.0,5.7,2.1,128333
2635580,"Grosse Pointe Woods city, Michigan",16338,14405,912,0,126,0,46,496,353,88.2,5.6000000000000005,0.0,0.8,0.0,0.3,3.0,2.1999999999999997,125712
2635760,"Gwinn CDP, Michigan",1370,1250,4,11,26,0,0,63,16,91.2,0.3,0.8,1.9,0.0,0.0,4.6,1.2,49539
2636280,"Hamtramck city, Michigan",27842,15043,2717,102,7253,93,829,1710,95,54.0,9.8,0.4,26.1,0.3,3.0,6.1,0.3,39648
2636300,"Hancock city, Michigan",4526,4261,34,11,71,0,0,102,47,94.1,0.8,0.2,1.6,0.0,0.0,2.3,1.0,46970
2636380,"Hanover village, Michigan",397,355,14,0,0,0,0,12,16,89.4,3.5000000000000004,0.0,0.0,0.0,0.0,3.0,4.0,65250
2636460,"Harbor Beach city, Michigan",1744,1656,18,3,0,0,0,35,32,95.0,1.0,0.2,0.0,0.0,0.0,2.0,1.7999999999999998,42583
2636560,"Harbor Springs city, Michigan",1091,915,0,17,5,0,16,103,35,83.89999999999999,0.0,1.6,0.5,0.0,1.5,9.4,3.2,66146
2636585,"Hardwood Acres CDP, Michigan",561,561,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101026
2636590,"Haring CDP, Michigan",325,311,0,0,0,0,0,14,0,95.7,0.0,0.0,0.0,0.0,0.0,4.3,0.0,72548
2636700,"Harper Woods city, Michigan",15296,4569,9684,33,38,0,28,743,201,29.9,63.3,0.2,0.2,0.0,0.2,4.9,1.3,60030
2636720,"Harrietta village, Michigan",210,206,0,0,0,0,0,0,4,98.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,48333
2636800,"Harrison city, Michigan",2311,2178,54,11,0,0,0,25,43,94.19999999999999,2.3,0.5,0.0,0.0,0.0,1.0999999999999999,1.9,35938
2636860,"Harrisville city, Michigan",500,457,1,0,0,0,0,11,31,91.4,0.2,0.0,0.0,0.0,0.0,2.1999999999999997,6.2,35375
2636920,"Hart city, Michigan",2173,1581,81,3,0,0,4,19,485,72.8,3.6999999999999997,0.1,0.0,0.0,0.2,0.8999999999999999,22.3,56979
2636960,"Hartford city, Michigan",2565,1548,66,12,0,0,0,67,872,60.4,2.6,0.5,0.0,0.0,0.0,2.6,34.0,35705
2637020,"Hartland CDP, Michigan",725,709,0,5,0,0,0,2,9,97.8,0.0,0.7000000000000001,0.0,0.0,0.0,0.3,1.2,107757
2637080,"Harvey CDP, Michigan",3335,3067,16,4,42,0,0,132,74,92.0,0.5,0.1,1.3,0.0,0.0,4.0,2.1999999999999997,74093
2637100,"Haslett CDP, Michigan",19091,14871,597,8,1577,0,16,1154,868,77.9,3.1,0.0,8.3,0.0,0.1,6.0,4.5,72380
2637120,"Hastings city, Michigan",7504,6914,11,19,35,0,10,101,414,92.10000000000001,0.1,0.3,0.5,0.0,0.1,1.3,5.5,54118
2637420,"Hazel Park city, Michigan",15065,11312,1318,31,321,7,66,1184,826,75.1,8.7,0.2,2.1,0.0,0.4,7.9,5.5,59576
2637600,"Hemlock CDP, Michigan",1226,1137,0,0,32,0,0,0,57,92.7,0.0,0.0,2.6,0.0,0.0,0.0,4.6,58787
2637620,"Henderson CDP, Michigan",288,260,0,0,0,0,0,10,18,90.3,0.0,0.0,0.0,0.0,0.0,3.5000000000000004,6.2,76750
2637760,"Hermansville CDP, Michigan",611,590,0,3,0,0,0,12,6,96.6,0.0,0.5,0.0,0.0,0.0,2.0,1.0,56250
2637820,"Hersey village, Michigan",356,317,0,0,0,0,13,24,2,89.0,0.0,0.0,0.0,0.0,3.6999999999999997,6.7,0.6,54500
2637860,"Hesperia village, Michigan",941,855,10,7,3,0,0,46,20,90.9,1.0999999999999999,0.7000000000000001,0.3,0.0,0.0,4.9,2.1,37500
2637960,"Hickory Corners CDP, Michigan",155,155,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-
2638180,"Highland Park city, Michigan",9032,748,7954,16,0,0,11,203,100,8.3,88.1,0.2,0.0,0.0,0.1,2.1999999999999997,1.0999999999999999,30341
2638380,"Hillman village, Michigan",729,671,7,22,0,0,0,25,4,92.0,1.0,3.0,0.0,0.0,0.0,3.4000000000000004,0.5,34309
2638460,"Hillsdale city, Michigan",8005,7072,129,19,56,0,78,345,306,88.3,1.6,0.2,0.7000000000000001,0.0,1.0,4.3,3.8,47205
2638640,"Holland city, Michigan",34186,22062,1836,70,1042,0,36,957,8183,64.5,5.4,0.2,3.0,0.0,0.1,2.8000000000000003,23.9,69152
2638700,"Holly village, Michigan",5997,5549,20,10,0,0,0,235,183,92.5,0.3,0.2,0.0,0.0,0.0,3.9,3.1,58957
2638780,"Holt CDP, Michigan",25374,18835,1821,9,1191,0,243,1108,2167,74.2,7.199999999999999,0.0,4.7,0.0,1.0,4.3999999999999995,8.5,83722
2638920,"Homer village, Michigan",1663,1487,22,0,5,0,0,125,24,89.4,1.3,0.0,0.3,0.0,0.0,7.5,1.4000000000000001,45257
2639080,"Honor village, Michigan",149,137,0,4,0,0,0,8,0,91.9,0.0,2.7,0.0,0.0,0.0,5.4,0.0,51250
2639180,"Hopkins village, Michigan",765,677,0,10,6,0,1,71,0,88.5,0.0,1.3,0.8,0.0,0.1,9.3,0.0,74375
2639340,"Horton Bay CDP, Michigan",379,357,0,0,0,0,0,20,2,94.19999999999999,0.0,0.0,0.0,0.0,0.0,5.3,0.5,73929
2639360,"Houghton city, Michigan",8303,6452,270,42,757,0,277,233,272,77.7,3.3000000000000003,0.5,9.1,0.0,3.3000000000000003,2.8000000000000003,3.3000000000000003,29821
2639400,"Houghton Lake CDP, Michigan",5601,5334,26,0,1,0,18,165,57,95.19999999999999,0.5,0.0,0.0,0.0,0.3,2.9000000000000004,1.0,44432
2639500,"Howard City village, Michigan",1836,1658,3,0,0,0,0,78,97,90.3,0.2,0.0,0.0,0.0,0.0,4.2,5.3,52009
2639540,"Howell city, Michigan",10067,8817,166,24,96,0,21,186,757,87.6,1.6,0.2,1.0,0.0,0.2,1.7999999999999998,7.5,53953
2639634,"Hubbard Lake CDP, Michigan",906,845,8,0,0,0,17,16,20,93.30000000000001,0.8999999999999999,0.0,0.0,0.0,1.9,1.7999999999999998,2.1999999999999997,66172
2639660,"Hubbardston village, Michigan",419,339,20,0,0,3,1,36,20,80.9,4.8,0.0,0.0,0.7000000000000001,0.2,8.6,4.8,57292
2639680,"Hubbell CDP, Michigan",769,733,10,0,10,0,0,16,0,95.3,1.3,0.0,1.3,0.0,0.0,2.1,0.0,48750
2639720,"Hudson city, Michigan",2480,2216,3,0,0,22,0,82,157,89.4,0.1,0.0,0.0,0.8999999999999999,0.0,3.3000000000000003,6.3,50125
2639800,"Hudsonville city, Michigan",7633,6943,124,6,126,0,0,164,270,91.0,1.6,0.1,1.7000000000000002,0.0,0.0,2.1,3.5000000000000004,86000
2640000,"Huntington Woods city, Michigan",6365,5908,69,0,100,0,0,166,122,92.80000000000001,1.0999999999999999,0.0,1.6,0.0,0.0,2.6,1.9,184815
2640160,"Hurontown CDP, Michigan",247,221,0,26,0,0,0,0,0,89.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0,57250
2640240,"Ida CDP, Michigan",686,662,0,0,1,0,0,1,22,96.5,0.0,0.0,0.1,0.0,0.0,0.1,3.2,99464
2640320,"Imlay City city, Michigan",3698,1910,20,1,2,0,30,104,1631,51.6,0.5,0.0,0.1,0.0,0.8,2.8000000000000003,44.1,52721
2640480,"Indian River CDP, Michigan",2076,1921,0,16,0,0,0,139,0,92.5,0.0,0.8,0.0,0.0,0.0,6.7,0.0,57148
2640680,"Inkster city, Michigan",25839,4057,19277,15,313,2,139,1527,509,15.7,74.6,0.1,1.2,0.0,0.5,5.8999999999999995,2.0,38381
2640800,"Interlochen CDP, Michigan",541,506,1,6,0,0,0,0,28,93.5,0.2,1.0999999999999999,0.0,0.0,0.0,0.0,5.2,96250
2640860,"Ionia city, Michigan",13081,9335,1829,18,16,0,4,350,1529,71.39999999999999,14.000000000000002,0.1,0.1,0.0,0.0,2.7,11.700000000000001,60413
2640960,"Iron Mountain city, Michigan",7522,6898,94,84,62,0,17,161,206,91.7,1.2,1.0999999999999999,0.8,0.0,0.2,2.1,2.7,53215
2640980,"Iron River city, Michigan",2995,2790,24,35,0,0,0,22,124,93.2,0.8,1.2,0.0,0.0,0.0,0.7000000000000001,4.1000000000000005,48333
2641040,"Ironton CDP, Michigan",172,169,0,0,0,0,0,3,0,98.3,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,88333
2641060,"Ironwood city, Michigan",5088,4813,3,29,35,18,0,37,153,94.6,0.1,0.6,0.7000000000000001,0.4,0.0,0.7000000000000001,3.0,35722
2641220,"Ishpeming city, Michigan",6191,5629,65,25,52,0,0,347,73,90.9,1.0,0.4,0.8,0.0,0.0,5.6000000000000005,1.2,53202
2641340,"Ithaca city, Michigan",2840,2486,41,28,0,0,0,62,223,87.5,1.4000000000000001,1.0,0.0,0.0,0.0,2.1999999999999997,7.9,60389
2641420,"Jackson city, Michigan",31420,20538,6340,18,166,7,74,2303,1974,65.4,20.200000000000003,0.1,0.5,0.0,0.2,7.3,6.3,41988
2641540,"Jasper CDP, Michigan",344,321,0,0,0,0,0,5,18,93.30000000000001,0.0,0.0,0.0,0.0,0.0,1.5,5.2,56250
2641680,"Jenison CDP, Michigan",17314,16240,127,34,100,0,0,158,655,93.8,0.7000000000000001,0.2,0.6,0.0,0.0,0.8999999999999999,3.8,80043
2641720,"Jennings CDP, Michigan",202,151,0,0,0,0,0,51,0,74.8,0.0,0.0,0.0,0.0,0.0,25.2,0.0,39000
2641920,"Jonesville city, Michigan",2304,2195,33,5,15,0,0,29,27,95.3,1.4000000000000001,0.2,0.7000000000000001,0.0,0.0,1.3,1.2,51574
2642160,"Kalamazoo city, Michigan",73342,44944,15714,152,1792,28,320,4969,5423,61.3,21.4,0.2,2.4,0.0,0.4,6.800000000000001,7.3999999999999995,48649
2642240,"Kaleva village, Michigan",487,457,1,4,0,0,0,7,18,93.8,0.2,0.8,0.0,0.0,0.0,1.4000000000000001,3.6999999999999997,40000
2642260,"Kalkaska village, Michigan",2563,2289,71,9,10,0,0,114,70,89.3,2.8000000000000003,0.4,0.4,0.0,0.0,4.3999999999999995,2.7,43514
2642460,"Keego Harbor city, Michigan",2771,2328,46,0,52,0,11,172,162,84.0,1.7000000000000002,0.0,1.9,0.0,0.4,6.2,5.800000000000001,67841
2642780,"Kent City village, Michigan",1379,1004,18,0,0,2,0,44,311,72.8,1.3,0.0,0.0,0.1,0.0,3.2,22.6,68542
2642820,"Kentwood city, Michigan",54042,31019,9873,95,5061,48,81,2266,5599,57.4,18.3,0.2,9.4,0.1,0.1,4.2,10.4,66945
