LOCATION ZONE,Bodily Injury,Property Damage,PIP,NON MED,Collision,Comprehensive,UM - Single Car,UM - Multi Car,UIM - Single Car,UIM - Multi Car
N4611750W08492250,285.52,51.24,"2,290.61",237.04,267.07,28.68,19.68,19.68,26.19,26.19
N4611750W08490750,285.84,50.79,"2,279.73",235.92,266.66,28.72,19.68,19.68,26.19,26.19
N4611750W08489250,287.13,48.93,"2,234.80",231.27,264.97,28.88,19.68,19.68,26.19,26.19
N4611750W08487750,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08486250,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08484750,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08483250,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08481750,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08480250,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08478750,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08477250,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08475750,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08474250,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08472750,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08471250,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08469750,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08468250,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08466750,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08465250,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08463750,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08462250,287.14,48.91,"2,234.33",231.22,264.96,28.88,19.68,19.68,26.19,26.19
N4611750W08460750,290.16,51.14,"1,929.41",199.66,270.54,20.26,19.68,19.68,26.19,26.19
N4611750W08459250,290.67,51.52,"1,877.46",194.29,271.50,18.79,19.68,19.68,26.19,26.19
N4611750W08457750,290.67,51.52,"1,877.46",194.29,271.50,18.79,19.68,19.68,26.19,26.19
N4611750W08456250,290.67,51.52,"1,877.46",194.29,271.50,18.79,19.68,19.68,26.19,26.19
N4611750W08454750,290.67,51.52,"1,877.46",194.29,271.50,18.79,19.68,19.68,26.19,26.19
N4611750W08453250,290.67,51.52,"1,877.46",194.29,271.50,18.79,19.68,19.68,26.19,26.19
N4611750W08451750,292.01,51.11,"1,871.11",193.63,271.08,19.30,19.68,19.68,26.19,26.19
N4611750W08450250,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08448750,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08447250,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08445750,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08444250,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08442750,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08441250,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08439750,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08438250,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08436750,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08435250,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08433750,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08432250,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08430750,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08429250,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08427750,297.15,49.52,"1,846.73",191.11,269.48,21.27,19.68,19.68,26.19,26.19
N4611750W08426250,299.10,48.60,"1,892.49",195.85,267.81,25.95,19.68,19.68,26.19,26.19
N4611750W08424750,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08423250,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08421750,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08420250,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08418750,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08417250,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08415750,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08414250,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08412750,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08411250,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08409750,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611750W08408250,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4611773W08406774,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4612061W08405415,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4612409W08403760,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4612475W08402976,303.53,46.49,"1,996.65",206.62,263.99,36.60,19.68,19.68,26.19,26.19
N4610842W08901387,288.16,61.73,"3,247.04",336.02,274.50,43.94,19.68,19.68,26.19,26.19
N4610591W08900152,288.16,61.73,"3,247.04",336.02,274.50,43.94,19.68,19.68,26.19,26.19
N4610314W08898707,288.12,59.82,"3,107.16",321.55,274.67,45.46,19.68,19.68,26.19,26.19
N4610250W08897250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08895750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08894250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08892750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08891250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08889750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08888250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08886750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08885250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08883750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08882250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08880750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08879250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08877750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08876250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08874750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08873250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08871750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08870250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08868750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08867250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08865750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08864250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08862750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08861250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08859750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08858250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08856750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08855250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08853750,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08852250,288.11,59.22,"3,063.48",317.03,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08850750,288.10,58.86,"3,033.76",313.95,274.72,45.93,19.68,19.68,26.19,26.19
N4610250W08849250,287.79,51.23,"2,406.61",249.05,274.66,45.86,19.68,19.68,26.19,26.19
N4610250W08847750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08846250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08844750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08843250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08841750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08840250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08838750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08837250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08835750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08834250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08832750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08831250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08829750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08828250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08826750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08825250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08823750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08822250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08820750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08819250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08817750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08816250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08814750,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08813250,287.72,49.54,"2,267.82",234.69,274.65,45.85,19.68,19.68,26.19,26.19
N4610250W08811750,288.35,47.70,"2,195.43",227.19,274.70,42.99,19.68,19.68,26.19,26.19
N4610250W08810250,288.95,45.97,"2,127.66",220.18,274.75,40.32,19.68,19.68,26.19,26.19
N4610250W08808750,288.95,45.97,"2,127.66",220.18,274.75,40.32,19.68,19.68,26.19,26.19
N4610250W08807250,288.95,45.97,"2,127.66",220.18,274.75,40.32,19.68,19.68,26.19,26.19
N4610250W08805750,288.95,45.97,"2,127.66",220.18,274.75,40.32,19.68,19.68,26.19,26.19
N4610250W08804250,288.95,45.97,"2,127.66",220.18,274.75,40.32,19.68,19.68,26.19,26.19
N4610250W08802750,288.95,45.97,"2,127.66",220.18,274.75,40.32,19.68,19.68,26.19,26.19
N4610250W08801250,288.95,45.97,"2,127.66",220.18,274.75,40.32,19.68,19.68,26.19,26.19
N4610250W08799750,288.95,45.97,"2,127.66",220.18,274.75,40.32,19.68,19.68,26.19,26.19
N4610250W08798250,288.95,45.97,"2,127.66",220.18,274.75,40.32,19.68,19.68,26.19,26.19
N4610250W08796750,287.69,47.77,"2,379.23",246.22,268.30,33.56,19.68,19.68,26.19,26.19
N4610250W08795250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08793750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08792250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08790750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08789250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08787750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08786250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08784750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08783250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08781750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08780250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08778750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08777250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08775750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08774250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08772750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08771250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08769750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08768250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08766750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08765250,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08763750,287.17,48.50,"2,481.82",256.83,265.66,30.80,19.68,19.68,26.19,26.19
N4610250W08762250,287.68,50.03,"2,476.23",256.25,265.54,30.37,19.68,19.68,26.19,26.19
N4610250W08760750,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08759250,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08757750,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08756250,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08754750,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08753250,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08751750,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08750250,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08748750,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08747250,294.60,70.53,"2,402.72",248.65,263.88,24.64,19.66,19.66,26.17,26.17
N4610250W08745750,294.74,70.53,"2,404.16",248.79,263.81,24.64,19.64,19.64,26.14,26.14
N4610250W08744250,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08742750,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08741250,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08739750,294.49,70.53,"2,401.53",248.52,263.94,24.64,19.68,19.68,26.19,26.19
N4610250W08738250,294.38,70.30,"2,402.63",248.64,264.08,24.65,19.68,19.68,26.19,26.19
N4610250W08736750,289.87,59.86,"2,451.80",253.72,270.32,24.92,19.68,19.68,26.19,26.19
N4610250W08735250,286.57,52.20,"2,487.86",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08733750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08732250,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08730750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08729250,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08727750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08726250,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08724750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08723250,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08721750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08720250,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08718750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08717250,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08715750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08714250,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08712750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08711250,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08709750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08708250,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08706750,286.57,52.20,"2,487.87",257.46,274.90,25.13,19.68,19.68,26.19,26.19
N4610250W08705250,286.68,51.47,"2,419.86",250.42,275.25,25.60,19.68,19.68,26.19,26.19
N4610250W08703750,286.80,50.63,"2,340.45",242.20,275.66,26.16,19.68,19.68,26.19,26.19
N4610250W08702250,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08700750,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08699250,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08697750,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08696250,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08694750,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08693250,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08691750,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08690250,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08688750,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08687250,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08685750,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08684250,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08682750,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08681250,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08679750,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08678250,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08676750,287.03,49.05,"2,191.84",226.82,276.43,27.20,19.68,19.68,26.19,26.19
N4610250W08675250,287.03,49.10,"2,196.71",227.33,276.38,27.29,19.68,19.68,26.19,26.19
N4610250W08673750,286.99,50.27,"2,321.34",240.22,275.05,29.60,19.68,19.68,26.19,26.19
N4610250W08672250,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08670750,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08669250,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08667750,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08666250,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08664750,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08663250,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08661750,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08660250,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08658750,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08657250,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08655750,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08654250,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08652750,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08651250,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08649750,286.98,50.65,"2,362.07",244.44,274.61,30.35,19.68,19.68,26.19,26.19
N4610250W08648250,286.78,50.12,"2,308.69",238.92,274.53,31.00,19.68,19.68,26.19,26.19
N4610250W08646750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08645250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08643750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08642250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08640750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08639250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08637750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08636250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08634750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08633250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08631750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08630250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08628750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08627250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08625750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08624250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08622750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08621250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08619750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08618250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08616750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08615250,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08613750,286.77,50.10,"2,307.06",238.75,274.53,31.02,19.68,19.68,26.19,26.19
N4610250W08612250,286.71,49.89,"2,279.31",235.87,273.60,31.11,19.68,19.68,26.19,26.19
N4610250W08610750,286.02,47.67,"1,984.53",205.37,263.76,32.12,19.68,19.68,26.19,26.19
N4610250W08609250,286.02,47.67,"1,984.53",205.37,263.76,32.12,19.68,19.68,26.19,26.19
